homograph	wordid	sentence	start	end	orig_idx
transport	transport_nou	The RapidIO transport layer enables hardware virtualization (for example, a RapidIO endpoint can support multiple device IDs).	12	21	12645
transport	transport_nou	Beljeanne was a 7,843 GRT heavy lift ship that was built in 1946 for the British Ministry of Transport.	93	102	10830
transport	transport_nou	The public transport of Antwerp was exploited by 9 different companies.	11	20	10840
transport	transport_nou	These buses are called Thane Municipal Transport or T.M.T bus.	39	48	10871
transport	transport_nou	Road-based transport is the primary source of transport in Phnom Penh.	11	20	10855
transport	transport_nou	The most current theory suggests that defective ion transport leads to dehydration in the airway epithelia, thickening mucus.	52	61	10837
transport	transport_nou	The bombs were sent to All Cargo Transport, Inc., Servicios Especialados and Tiger Garage.	33	42	10833
transport	transport_nou	Biochemical evidence suggests that phosphate transport may be involved in this disease.	45	54	10820
transport	transport_nou	There is limited public transport to the village.	24	33	12651
transport	transport_nou	Public transport is freely available, as many long route buses pass through Akurana.	7	16	10814
transport	transport_nou	"This ""new"" station is the Britomart Transport Centre, and is proving a great success."	36	45	10847
transport	transport_nou	There is evidence suggesting that it could be due to defects in the axonal transport of mitochondria.	75	84	10838
transport	transport_nou	In 1948 it began to build motorcycles, scooters and motocarries (three-wheeled transport scooters/motorcycles).	79	88	10825
transport	transport_nou	The aircraft is intended for use on short, soft landing strips and for long-range, cargo transport flights.	89	98	12648
transport	transport_nou	In late 1944 and 1945, the He 111 reverted to a transport role.	48	57	10869
transport	transport_nou	This card is issued by Seoul Bus Transport Association and eB Card.	33	42	10839
transport	transport_nou	This would include pay, official residence, transport and security detail.	44	53	10826
transport	transport_nou	The Indonesian Transport Minister, Hatta Rajasa, said that the ship was not old and was still seaworthy.	15	24	10829
transport	transport_nou	At around that time, Reading Transport temporarily withdrew from operating their journeys in a dispute with their staff.	29	38	10867
transport	transport_nou	The single route is numbered 802 in the regional transport scheme and is about 5 km in length.	49	58	10859
transport	transport_nou	In 2011 he travelled, with various members of the transport committee, around Europe studying various rail links and rail systems.	50	59	10873
transport	transport_nou	This form of mobile presentation is based on the development of means of transport: Taxi, bike, Segway, etc.	73	82	10834
transport	transport_nou	The success of the inter-city railway, particularly in the transport of freight and commodities, led to Railway Mania.	59	68	10851
transport	transport_nou	The Group helps with free charter flights carrying relief supplies, land transport as well as monetary donations.	73	82	10846
transport	transport_nou	Road transport was too expensive, and rail transport was required so the timber could be harvested profitably.	5	14	10861
transport	transport_nou	All of these alternative modes of transport pollute less than the conventional (petroleum-powered) car and contribute to transport sustainability.	121	130	10900
transport	transport_nou	The Northrop YC-125 Raider was a 1940s American three-engined STOL utility transport built by Northrop Corporation, Hawthorne, California.	75	84	10886
transport	transport_nou	Chartered Institute of Logistics & Transport Ireland.	35	44	12652
transport	transport_nou	Lone Jack was operated under General Agency Agreement by Marine Transport Lines, Inc., of New York City.	64	73	10868
transport	transport_nou	Phosphorylated DAT then either operates in reverse or withdraws into the presynaptic neuron and ceases transport.	103	112	10879
transport	transport_nou	The Waco C-62 was a proposed high wing transport airplane similar in size and capacity to the Douglas DC-3.	39	48	10813
transport	transport_nou	Anniyur is well connected by road transport facility with its district capital Villupuram by four different routes.	34	43	10862
transport	transport_nou	Some 1.7 million workers went out, especially in transport and heavy industry.	49	58	10863
transport	transport_nou	Frequent buses go along Barns St/East Barns Street, providing easy and fast transport to Glasgow City Centre.	76	85	10857
transport	transport_nou	River transport also connects to dozens of ports upstream, such as Kisangani and Bangui.	6	15	10898
transport	transport_nou	Carleo Enterprises then formally changed the name from Public Utility Transport Corporation to PUTCO Limited.	70	79	10842
transport	transport_nou	In March of the same year, he was moved with fifty other prisoners to the convict transport, the 'England'.	82	91	10885
transport	transport_nou	This type of transport is termed as retrograde transport, in contrast to the anterograde transport associated with the COPII protein.	13	22	10895
transport	transport_nou	William Duma, ousted from the government in February, was re-admitted, this time as Minister for Transport.	97	106	10889
transport	transport_nou	Endoplasmic reticulum amino peptidase 1 is active in the endoplasmic reticulum, which is involved in protein processing and transport.	124	133	10817
transport	transport_nou	"The main form of urban transport is the helicopter, with variations including ""taxicopters"" and expensive, long-range ""sporticopters""."	23	32	10824
transport	transport_nou	In the fall, the new transport joined a convoy at Halifax, Nova Scotia, and sailed for Cape Town, South Africa.	21	30	10883
transport	transport_nou	Maritime Launch Services (MLS) is a Canadian space transport services company founded in 2016 and headquartered in Nova Scotia, Canada.	51	60	10881
transport	transport_nou	Several transportable units as well as wheelchair transport vans and one medic fly car are housed here.	50	59	10882
transport	transport_nou	One was installed on an AEC chassis for the Auckland Transport Board to trial.	53	62	10818
transport	transport_nou	Parner is served by the Maharashtra State Road Transport Corporation.	47	56	10841
transport	transport_nou	The bombers severely damaged a 10,000-long-ton (10,000 t) tanker and a smaller troop transport.	85	94	10875
transport	transport_nou	But, even then, there would be questions about the cost of transport which would have to be resolved.	59	68	10821
transport	transport_nou	These neighbourhoods are accessible by public transport, especially by Mass Rapid Transit (MRT).	46	55	10858
transport	transport_nou	This trade accounts for 24 per cent by weight of internal goods transport in Britain.	64	73	10899
transport	transport_nou	All services are operated by the Public Transport Authority.	40	49	10827
transport	transport_nou	Taxis and buses can be found on both ends of the public transport spectrum.	56	65	10822
transport	transport_nou	Up to 4 people could enjoy the reduced far if they are in possession of a public transport card.	81	90	10848
transport	transport_nou	The civil war and neglect severely damaged Cambodia's transport system.	54	63	10828
transport	transport_nou	Public transport to Kurang is from Lanja, a tehsil town and from Rajapur, another tehsil in the vicinity.	7	16	10864
transport	transport_nou	Initial production was as an artillery tractor, as at this time the RASC supplied transport to the Royal Field Artillery.	82	91	12644
transport	transport_nou	It runs as one of the important German transport routes along the Regnitz Valley.	39	48	10836
transport	transport_nou	The New Zealand Transport Agency is currently looking at upgrading this interchange, with investigation completed by 2010-2011.	16	25	10884
transport	transport_nou	Reflections by different crystallites add incoherently, and can therefore be treated by classical transport theory.	98	107	10880
transport	transport_nou	Brazil offered Gutiérrez asylum and arranged air transport out of Ecuador for the former president.	50	59	10897
transport	transport_nou	Services are provided by Abellio ScotRail on behalf of Strathclyde Partnership for Transport (SPT).	83	92	10856
transport	transport_nou	Torelli sailed as a transport submarine on 18 June 1943 and reached Penang on 27 August 1943.	20	29	10853
transport	transport_nou	The two largest, representing teachers (STEB) and transport workers (SYPROTAVEBU), together constitute about 75 percent of the confederation's total membership.	50	59	10888
transport	transport_nou	VMAT functions in loading the neurotransmitters dopamine, serotonin, histamine, norepinephrine, and epinephrine into transport vesicles.	117	126	10893
transport	transport_nou	He rose to Permanent Secretary in the Kaduna State civil service, heading the Ministries of Health, Works and Transport.	110	119	12649
transport	transport_nou	The terminus is utilised by TNSTC, SETC, Kerala State Road Transport Corporation and Karnataka State Road Transport Corporation.	59	68	10850
transport	transport_nou	Boothville is home to the Boothville Heliport, important in helicopter transport for offshore oil rigs in the Gulf of Mexico.	71	80	10844
transport	transport_nou	At the same time, containerization allowed freight trains to become more competitive and participate in intermodal freight transport.	123	132	12653
transport	transport_nou	The British Transport Police arrested the driver on suspicion of manslaughter.	12	21	10891
transport	transport_nou	Control on transport of crossbows between states has increased to prevent unauthorised use of imported crossbows.	11	20	10901
transport	transport_nou	However, his transport into subspace was incomplete and only very small parts of his data got trapped in Messiah.	13	22	10854
transport	transport_nou	Kerala State Road Transport Corporation operates regular daily bus services from Pathanamthitta, Thiruvananthapuram, Ernakulam and Kumili.	18	27	10892
transport	transport_nou	April 2008 letter from the Prefecture dealing with Morbihan transport Archived December 5, 2008, at the Wayback Machine.	60	69	10878
transport	transport_nou	Even a few exhibits from the Nuremberg Transport Museum may be seen.	39	48	10865
transport	transport_vrb	Purves Smith's first role in the army was to transport petrol and military supplies across the south of England.	45	54	10876
transport	transport_vrb	Mature cisternae reach the final stage where cargo proteins are sent to transport carriers and finally the cisternae disassemble.	72	81	10843
transport	transport_vrb	She was operated by the Royal Navy to transport up to 1,200 troops and family from Portsmouth to Bombay.	38	47	10823
transport	transport_vrb	The railway is still operational today and is only used to either transport timber or haul tourists on special occasions.	66	75	10815
