homograph	wordid	sentence	start	end	orig_idx
excuse	excuse_nou	The news station creates an excuse to fire him, and Cassellis is let go.	28	34	4782
excuse	excuse_nou	Now, he used the death of his erstwhile patron as an excuse to break his treaty with the Empire.	53	59	4746
excuse	excuse_nou	It's no excuse that the starting point was probably the weakest of Shakespeare's plays.	8	14	4758
excuse	excuse_nou	The excuse for the annulment was consanguinity.	4	10	4761
excuse	excuse_nou	There is no excuse for what I did.	12	18	4768
excuse	excuse_nou	That gave the traditional parties the excuse to initiate a nationwide revolt that killed the president.	38	44	4737
excuse	excuse_nou	"His excuse for summoning Sweet was that ""I just wanted to make sure we were gonna work out."	4	10	4753
excuse	excuse_nou	Langford stated the plan was only an excuse to remove blacks from the school.	37	43	4732
excuse	excuse_nou	They revealed it was an excuse to gain timber and lucrative construction contracts, so prevalent at that time.	24	30	4722
excuse	excuse_nou	Cox believed that industrial progress such as railroads and telegraph lines were no excuse to break treaties with the Indians.	84	90	11967
excuse	excuse_nou	"Black Magic Woman is ""largely an excuse for soft-porn sequences between some yucky shocks"", Elley wrote."	33	39	4748
excuse	excuse_nou	The only excuse he gave was that Paul never looked out for his psychotic mother Isabella.	9	15	4766
excuse	excuse_nou	"Dutt recalled, ""I don't know what excuse Kevin gave them for leaving."	34	40	4764
excuse	excuse_nou	Before forming Sleater-Kinney, Tucker played in Heartless Martin with Becca Albee of Excuse 17.	85	91	4774
excuse	excuse_nou	Poverty was not accepted as an excuse and some help was supplied under the poor law.	31	37	4792
excuse	excuse_nou	"The ""excuse"" provides a mitigating factor for a group of persons sharing a common characteristic."	5	11	4751
excuse	excuse_nou	Tito, personally invited, refused to attend under a dubious excuse of illness.	60	66	4721
excuse	excuse_nou	The PRC's Defense Ministry has cited the pivot as an excuse for their own continued buildup.	53	59	4769
excuse	excuse_nou	The same excuse was made that they could not be trusted to march unbound to the camp.	9	15	4781
excuse	excuse_nou	With legendary stinginess, Salis found every excuse for not paying his staff, suppliers and artists.	45	51	4791
excuse	excuse_nou	They all were not hypnotised on the excuse that they have a secret mission.	36	42	4776
excuse	excuse_nou	Nick Zito had a legitimate excuse in the Preakness and decided to send him on to the Belmont.	27	33	4760
excuse	excuse_nou	He decided to stay day and night in Rome as not to give an excuse for bombings in his absence.	59	65	4725
excuse	excuse_nou	Under time constraints, Rockwell made every excuse to avoid all other distracting assignments.	44	50	11971
excuse	excuse_nou	Making up an awkward excuse, he and Lance leave.	21	27	4800
excuse	excuse_nou	Meanwhile, the true Rider, disenchanted with his royal masquerade, pleads food poisoning as an excuse to go back to Karlova.	95	101	4794
excuse	excuse_nou	There, she was arrested under Shuri's orders, prompting Namor to attack Wakanda under the excuse of rescuing her.	90	96	4730
excuse	excuse_nou	"I'm not offering any excuse, I'm heartily sorry,"" Thigpen told the judge at sentencing."	21	27	11968
excuse	excuse_nou	The Empire wanted to use the rebellions as an excuse to achieve their will.	46	52	4716
excuse	excuse_nou	Automatism can be seen variously as lack of voluntariness, lack of culpability (unconsciousness) or excuse (Schopp).	100	106	11966
excuse	excuse_nou	There is no excuse for not using vacation days.	12	18	4717
excuse	excuse_nou	This gave carpaccio an excuse for filling his canvas with picturesque oriental costumes and architecture.	23	29	4785
excuse	excuse_nou	Ferhunde resigns with an excuse to have some rest, leaving Sevket the only person to pay the Tekins' expenses.	25	31	4762
excuse	excuse_nou	The District of Columbia does not require an excuse for either early voting or absentee voting.	45	51	4749
excuse	excuse_nou	Films in this genre are an excuse for showing scenes involving nude or semi-nude women.	27	33	11963
