homograph	wordid	sentence	start	end	orig_idx
record	record_nou	By comparison, 423,000 km (262,840 mi) of countryside highways were built or upgraded in 2007, a record high.	97	103	9191
record	record_nou	Reginald first appears in the historical record around 1138 when he was a witness on some of his father's charters.	41	47	9185
record	record_nou	"We're already getting more radio play than the whole of the last record."""	65	71	9205
record	record_nou	Each record of a linked list is often called an 'element' or 'node'.	5	11	9157
record	record_nou	The 22 innings bested the previous 21 inning South Atlantic League record.	67	73	9152
record	record_nou	Olwine shares the major league baseball record for most games pitched without a win, at 80.	40	46	9133
record	record_nou	"The earliest surviving record referring to Germani is Julius Caesar's account of the Gallic War, the ""Commentarii de Bello Gallico""."	23	29	9183
record	record_nou	The record listed here represents the one given on his official website & Sherdog profile.	4	10	9166
record	record_nou	He ended the tournament with a 10-5 record and was awarded the special prize for Fighting Spirit.	36	42	9129
record	record_nou	As a record producer, he captured the work of dozens of legendary jazz innovators.	5	11	12458
record	record_nou	Since the release of his mixtape, the record has been downloaded over one million times.	38	44	9206
record	record_nou	Isota Records is an independent record label operated out of Oakland, California.	32	38	9149
record	record_nou	The winning time 1:11.0 was a new course record for a two-year-old.	41	47	9177
record	record_nou	Lame-O Records is an independent record label based in Philadelphia, Pennsylvania.	33	39	9190
record	record_nou	The film performed exceptionally well overseas, collecting record figures unheard of for a heroine-oriented film.	59	65	9139
record	record_nou	The Yale Record documented the creation of the first American football championship.	9	15	9184
record	record_nou	At Yale, he was on the editorial staff of campus humor magazine The Yale Record.	73	79	9147
record	record_nou	At the end of his career, he held the Hurricanes' record for career touchdowns with 33.	50	56	12464
record	record_nou	For the 2016-17 school year, Pennsylvania increased its public education spending to a record high of $5,895 billion.	87	93	9210
record	record_nou	"In 1958, he recorded a rockabilly record, ""The New Raunchy""/""I'll Get by Somehow"" for Decca under the name Shady Wall."	34	40	9193
record	record_nou	Velocity of Sound is a record label formed in Pittsburgh, Pennsylvania, USA in 1999 by Darren Little and Todd Stoll.	23	29	9213
record	record_nou	He now produces under his own record label, Bakerloo.	30	36	9135
record	record_nou	However the record company insisted on using the T. Rex name on the cover.	12	18	9156
