homograph	wordid	sentence	start	end	orig_idx
postulate	postulate_nou	Invariably the mistake was assuming some 'obvious' property which turned out to be equivalent to the fifth postulate.	107	116	8335
postulate	postulate_nou	The idea is contained in the early work by John von Neumann, sometimes called the reduction postulate.	92	101	8348
postulate	postulate_nou	"Likewise this postulate: ""Business and public administration are alike only in all unimportant respects."""	14	23	8370
postulate	postulate_nou	The first led to the conclusion that straight lines are finite, contradicting Euclid's second postulate.	94	103	8322
postulate	postulate_nou	Bertrand's postulate was proposed for applications to permutation groups.	11	20	12367
postulate	postulate_nou	The fourth postulate is subsidiary yet consistent with the first three:4.	11	20	8317
postulate	postulate_nou	However, until today, others continued the attempts to derive special relativity without the light postulate.	99	108	12368
postulate	postulate_nou	In Euclidean geometry, the AA postulate states that two triangles are similar if they have two corresponding angles congruent.	30	39	8333
postulate	postulate_nou	Another postulate; the wavefunction collapse postulate, counters the usual idea of a measurement in science.	8	17	8297
postulate	postulate_nou	Lobachevsky would instead develop a geometry in which the fifth postulate was not true.	64	73	8301
postulate	postulate_nou	Since spherical geometry violates the parallel postulate, there exists no such triangle on the surface of a sphere.	47	56	8354
postulate	postulate_nou	The proposer of the postulate is climate scientist and physicist Tim Palmer.	20	29	8332
postulate	postulate_nou	Democratic identity is a regulative and arbitral postulate for a multicultural coexistence amongst identities that may be exclusionary.	49	58	8352
postulate	postulate_nou	There are proofs of the existence of parallels which do not assume an equivalent of the fifth postulate.	94	103	8318
postulate	postulate_nou	The logic postulate: Two truths cannot contradict each other.	10	19	8296
postulate	postulate_nou	According to some references, the theory of special relativity can be derived from a single postulate: the principle of relativity.	92	101	8321
postulate	postulate_nou	Consequently, rectangles exist (a statement equivalent to the parallel postulate) only in Euclidean geometry.	71	80	8349
postulate	postulate_nou	The historical case begins with the postulate that the Union is older than the states.	36	45	8338
postulate	postulate_nou	Hammond's postulate is sometimes called the Hammond-Leffler postulate to give credit to both scientists.	10	19	8303
postulate	postulate_nou	"Their main postulate was ""struggle against proprietary ideology among peasants and promoting of Proletarian revolution's ideals""."	11	20	8353
postulate	postulate_nou	Such a hypothesis was termed a postulate.	31	40	8376
postulate	postulate_nou	The Hammond-Leffler postulate suggests that this too will increase the rate of carbocation formation.	20	29	8365
postulate	postulate_nou	The segment addition postulate is often useful in proving results on the congruence of segments.	21	30	12364
postulate	postulate_nou	This postulate does not specifically talk about parallel lines, it is only a postulate related to parallelism.	77	86	8326
postulate	postulate_nou	The postulate is a basic statement of the empiricist method: our theories shouldn't incorporate supernatural or transempirical entities.	4	13	8359
postulate	postulate_nou	He began with studying geometry, particularly Euclid's fifth postulate and non-Euclidean geometry.	61	70	8367
postulate	postulate_nou	In the 1990s the monastery was enlarged by a new wing, hosting the postulate, novitiate and juniorate premises.	67	76	8363
postulate	postulate_nou	And so, invoking Occam's razor, he removed the postulate of wavefunction collapse from the theory.	47	56	8307
postulate	postulate_nou	Technically, Hammond's postulate only describes the geometric structure of a chemical reaction.	23	32	8355
postulate	postulate_nou	Parallel lines are the subject of Euclid's parallel postulate.	52	61	8377
postulate	postulate_nou	The postulate has also been used to predict the shape of reaction coordinate diagrams.	4	13	8341
postulate	postulate_nou	In all approaches, however, there is an axiom which is logically equivalent to Euclid's fifth postulate, the parallel postulate.	118	127	8295
postulate	postulate_nou	The Hammond postulate is the opposite of what Bunnett theorized.	12	21	8364
postulate	postulate_nou	The complete continuity between magic and religion has been a postulate of modern anthropology at least since early 1930s.	62	71	8328
postulate	postulate_nou	Lack of clarity on whether a straight line is infinite or boundary-less in the second postulate.	86	95	8375
postulate	postulate_nou	To the ancients, the parallel postulate seemed less obvious than the others.	30	39	8373
postulate	postulate_nou	There were some attempts to derive the Lorentz transformation without the postulate of the constancy of the speed of light.	74	83	8378
postulate	postulate_nou	The main postulate of MARS was honestly and artistically describe that time epoch.	9	18	12363
postulate	postulate_nou	The postulate period lasts from six to nine months and the novitiate period from one year to eighteen months.	4	13	8302
postulate	postulate_nou	Meaning Postulate is a formula to express an aspect of the sense of a predicate.	8	17	8327
postulate	postulate_nou	Despite its rejection by sociolinguists, the Axiom of categoricity is still an influential postulate in some schools of linguistics.	91	100	8329
postulate	postulate_nou	"The phrase ""single postulate"" is just used in comparison with the original ""two postulate"" formulation."	19	28	8293
postulate	postulate_nou	Therefore it is not possible to prove the parallel postulate based on the other four postulates of Euclidean geometry.	51	60	8368
postulate	postulate_nou	This is also called the Drucker stability postulate and eliminates the possibility of strain softening behavior.	42	51	8361
postulate	postulate_nou	Koch's second postulate calls for the isolation and growth of a selected pathogen in pure laboratory culture.	14	23	8381
postulate	postulate_nou	The postulate therefore becomes descriptive of research and prescriptive of research methodology.	4	13	8347
postulate	postulate_nou	The relationship between Hammond's postulate and the BEP principle can be understood by considering a SN1 reaction.	35	44	8345
postulate	postulate_nou	Hahnemann's law of similars is a postulate rather than a scientific law.	33	42	8337
postulate	postulate_nou	Postulate 7: This postulate contains two main concepts.	18	27	8300
postulate	postulate_nou	The language theory postulate: It must be possible to communicate the religious comprehension and experience even to non-believers.	20	29	8323
postulate	postulate_nou	Another postulate of special relativity is the constancy of the speed of light.	8	17	8379
postulate	postulate_nou	The parallel postulate is equivalent to the Equidistance postulate, Playfair axiom, Proclus axiom, the Triangle postulate and the Pythagorean theorem.	13	22	8313
postulate	postulate_vrb	"Still others postulate that the number ""three"" is symbolic, meant to indicate a magnified karmic result for one's actions."	13	22	8366
postulate	postulate_vrb	Ethnopluralism claims to postulate no intrinsic hierarchy between peoples but regards them as worthy of preservation and threatened by 'amalgamation'.	25	34	8294
postulate	postulate_vrb	Call the resulting minimalist mereological theory M.If x is part of y, we postulate that y encloses x:C3.	74	83	8299
postulate	postulate_vrb	It was simpler and more convenient to postulate preformed miniature organisms that expanded in accordance with mechanical laws.	38	47	8369
postulate	postulate_vrb	Bekenstein was the first physicist to postulate such a theorem.	38	47	8310
postulate	postulate_vrb	Thus, we can postulate that the trichothecene mycotoxins have molecular capability of direct reaction with cellular components.	13	22	8339
postulate	postulate_vrb	Starting with the ten- or eleven-dimensional spacetime of string or M-theory, physicists postulate a shape for the extra dimensions.	89	98	8324
postulate	postulate_vrb	With every physical rotation R, we postulate a quantum mechanical rotation operator D(R) which rotates quantum mechanical states.	35	44	12362
postulate	postulate_vrb	"He was also first to postulate the ""dark night sky paradox""."	21	30	8357
postulate	postulate_vrb	Later some historians postulate that the Roman fort of Varae sat on the site of the Cathedral.	22	31	8372
postulate	postulate_vrb	Some suggest a genetic predisposition to the disease, while others postulate an abnormal immune response to a virus.	67	76	12365
postulate	postulate_vrb	In contrast, Dennett states that it is incorrect to postulate an economic interpretation of the Abbasid revolution.	52	61	8380
postulate	postulate_vrb	They also postulate the existence of a Poincaré-invariant state called the vacuum and demand it is unique.	10	19	8360
postulate	postulate_vrb	By examining igneous rocks, it is possible to postulate evidence for volcanic outgassing, which is known to alter atmospheric chemistry.	46	55	8330
postulate	postulate_vrb	The principle of Occam's razor suggests that we postulate only those entities which are necessary to best explain our observations.	48	57	8309
postulate	postulate_vrb	Two closely related models postulate that mirror neurons are trained through Hebbian or Associative learning (see Associative Sequence Learning).	27	36	12371
postulate	postulate_vrb	We can draw conclusions about the invisible; we can postulate its existence with relative certainty.	52	61	8319
postulate	postulate_vrb	Archaeologists postulate it could have been a Crusader fortress.	15	24	8346
postulate	postulate_vrb	It's not a big leap to postulate that they ridiculed their hedonistic Athenian rivals for something they themselves did.	23	32	8336
postulate	postulate_vrb	"Those who postulate other reasons for the withdrawal are simply wrong."""	10	19	8315
postulate	postulate_vrb	Some linguists (like I. G. Dobrodomov and his school) postulate the existence of a phonemic glottal stop /ʔ/.	54	63	8306
postulate	postulate_vrb	Unlike HSM, ELM does not postulate whether central route processing and peripheral route processing can co-occur or not.	25	34	8312
postulate	postulate_vrb	Sociological theories postulate relationships between sociological concepts.	22	31	8314
postulate	postulate_vrb	The describers postulate that R. orarius and R. jubatus were lowland and highland forms, respectively.	15	24	12366
postulate	postulate_vrb	They also postulate the existence of a quantity named entropy, which can be defined for any system.	10	19	8334
postulate	postulate_vrb	Others postulate that sharing is driven by ego in order to build up an online persona for oneself.	7	16	8308
postulate	postulate_vrb	"It is obviously no solution to postulate something even more improbable""."	31	40	12370
postulate	postulate_vrb	Some embryologists postulate that the ostium secundum may be formed through programmed cell death.	19	28	8358
