homograph	wordid	sentence	start	end	orig_idx
present	present_adj-nou	The archipelago includes a high concentration of historically significant shipwrecks dating from the 17th century to the present.	121	128	8514
present	present_adj-nou	The TBE virus may be present in a seronegative strain or subtype.	21	28	8512
present	present_adj-nou	Fisher was present at Battle of Marston Moor, but found himself on the losing side.	11	18	8525
present	present_adj-nou	Brown's party eventually surveyed as far west as present-day Little Rock, while Robbins continued north to the Missouri River.	49	56	8560
present	present_adj-nou	Bishop Dacus of Macedonia, from Dardania, was present at the First Council of Nicaea (325).	46	53	8473
present	present_adj-nou	The face is completely symmetrical and almost intact, but the left eye lacks the inlay present in the right.	87	94	12384
present	present_adj-nou	The third and final school, designed by Walter W. LaChance, was opened in 1909 and remains to the present day.	98	105	8507
present	present_adj-nou	Above the present modern chancel arch is a pointed opening, now filled in, which may have been a window.	10	17	8551
present	present_adj-nou	In both molybdenum porphyries and copper porphyries, the molybdenum is present as molybdenite.	71	78	8475
present	present_adj-nou	At present, discussions are underway regarding financing.	3	10	12391
present	present_adj-nou	"Until the present this remains the only significant translation of a major Latin scholastic work in modern Hebrew."""	10	17	8477
present	present_adj-nou	Does not respect boundaries between sonorities and procedures of the past and of the present 4.	85	92	12383
present	present_adj-nou	He was also a Minister in Mulayam Singh's cabinet in UP.At present he is representing Zamania.	59	66	8557
present	present_adj-nou	Later, Laxman was even present during the screentest for the lead character.	23	30	8562
present	present_adj-nou	At present, their remains lie within the Manila North Cemetery.	3	10	8516
present	present_adj-nou	The diocese in present structure and territory was established on May 27, 1997.	15	22	8553
present	present_adj-nou	The present church was re-erected in 1908 with the collapse of the former structure.	4	11	8479
present	present_adj-nou	He is the elder son of the present Chhatrapati Shahu Maharaj.	27	34	8511
present	present_adj-nou	Bezhetsky Uyezd was situated in the eastern part of the governorate (in the eastern part of the present-day Tver Oblast).	96	103	8546
present	present_adj-nou	In the first year at the new location there were four courts, the present courts 1, 2, 9 and 10.	66	73	8558
present	present_adj-nou	At present the area is served by a single supermarket on the ground floor of the redeveloped Hippodrome site.	3	10	8543
present	present_adj-nou	They settled on the lands that were near the present city of Perryville.	45	52	8559
present	present_adj-nou	On April 15, 1977 the station platform was considerably extended, from 35.9 meters to its present 61.0 meters in length.	90	97	8504
present	present_adj-nou	The past exists in easy harmony with the present.	41	48	12387
present	present_adj-nou	Later in the year, he was selected in the Australian Open men's team, where he remains to the present time.	94	101	8509
present	present_adj-nou	"The soundtrack included ""2 Sides"", a track also present on James Armstrong's 2000 album, Got It Goin' On."	48	55	8495
present	present_adj-nou	They also forced Japanese shipping into waters where American submarines were present.	78	85	8503
present	present_adj-nou	The permanent collection of paintings spans from the Middle Ages to the present day.	72	79	8539
present	present_adj-nou	The provinces were supplanted by the present system of counties after the Norman invasion.	37	44	8545
present	present_adj-nou	At present prototype F-35's have the equivalent of a Lockheed Martin Sniper XR built in.	3	10	8549
present	present_adj-nou	The horns are longer than in most other breeds and are also present in both males and females.	60	67	8523
present	present_adj-nou	The most common geologic structure where it is present is in sillimanite-quartz veins which are paired closely with gahnite.	47	54	8502
present	present_adj-nou	Giovanni Antonio Scopoli noted their presence in Carniola (roughly equivalent to present-day Slovenia) in the 18th century.	81	88	8555
