homograph	wordid	sentence	start	end	orig_idx
import	import_nou	Sizzlers' former import Lewis Lloyd replaces Kenny Sanders after Diet Sarsi lost their first game, 83-98 to Presto Tivoli.	17	23	5707
import	import_nou	"Pending that, Israel should immediately facilitate the import into Gaza of all goods, other than weapons""."	55	61	5762
import	import_nou	Ningbo is a growing economic port which provides import and export routes for neighboring provincial cities.	49	55	12078
import	import_nou	On January 28, 2014, the Ontario Hockey Association ruled against the Maroons for exceeding their limit on import players.	107	113	5716
import	import_nou	On March 4, 2017, Smith signed with the Blackwater Elite as their import for the 2017 PBA Commissioner's Cup.	66	72	5732
import	import_nou	There are few import tariffs from Singapore who supports the World Trade Organisation process fully.	14	20	5729
import	import_nou	"The degree of ""knock-down"" depends on the desires and technical abilities of the receiving organization, or on government import regulations."	122	128	12082
import	import_nou	On March 8, 2015, Cataracts' import Rob Hennigar scored the OT winner to win the CWSHL finals series four-games-to-two.	29	35	5746
import	import_nou	Winston started out with the returning Darryl Smith, a former Great Taste import, and Ed Roberson as their imports.	74	80	5773
import	import_nou	In 1934, Arcadia was sold to Kohlen-Import und Poseidon Schiffahrt, Konigsberg and was renamed Elbing.	36	42	5739
import	import_nou	They specialise in the import, conversion and retailing of American performance vehicles.	23	29	5754
import	import_nou	Larry Robinson was voted the Governor's Cup Best Import.	49	55	5760
import	import_nou	The basic design of the import model is the same as the international one.	24	30	5710
import	import_nou	Part V moves to non-proliferation and security related subjects: safeguards, export and import controls, and physical protection.	88	94	5775
import	import_nou	Mexico continued the smothering economic policies implemented by Spain, limiting production and import opportunities.	96	102	5730
import	import_nou	As a CD, this album is currently only available as an import from Canada and Japan.	54	60	12074
import	import_nou	In 1918, he resumed his import-export work and moved to China, South America and the West Indies.	24	30	5767
import	import_nou	He bought a property in Bergen and established an import business with emphasis on coffee.	50	56	5702
import	import_nou	Competitiveness is important for any economy that must rely on international trade to balance import of energy and raw materials.	94	100	5733
import	import_nou	Geographic information system (GIS) applications such as QGIS and Grass use GPSBabel for many import and export operations and processing.	94	100	5726
import	import_nou	In view of their ethical import, however, these enactments soon became binding.	25	31	5717
import	import_nou	The Canadian government also brought in heavier import and hygiene restrictions on EU cucumbers, lettuces, and tomatoes.	48	54	5761
import	import_nou	US Patent and first import of the system cames in US in 2015.	20	26	5772
import	import_nou	The textile industry now has representation in the Export-Import Bank Advisory Committee.	58	64	12076
import	import_nou	This law authorizes the Export-Import Bank of the United States through 2019.	31	37	5764
import	import_nou	HVDC is necessary for the import and export of energy between grid systems that are not synchronized with each other.	26	32	5765
import	import_nou	If applicable, another related approach by which hooking can be achieved is by altering the import table of an executable.	92	98	5785
import	import_nou	Contact with Christians in other countries, the import of Bibles and public celebration of Christmas are banned by decree.	48	54	5776
import	import_nou	The Allies permitted only low import levels of goods that most Germans could not afford.	30	36	5766
import	import_nou	"Konsojaya stated in its incorporation papers that it was an ""import/export"" company that shipped palm oil to Afghanistan from Malaysia."	61	67	5783
import	import_nou	The importation of airsoft firearms is restricted to companies and individuals who hold weapons import licences.	96	102	5753
import	import_nou	The company was originally established on February 1, 1960, as an import/export business by the father of Roy Ozaki.	66	72	5709
import	import_nou	And the money of import and export totaled $8.0118 million.	17	23	5771
import	import_nou	During the final phase of French colonial interests in North America, St. Esprit was a fishing enclave of moderate import.	115	121	12077
import	import_nou	The BIC claimed to be an import-export company.	25	31	5749
