homograph	wordid	sentence	start	end	orig_idx
correlate	correlate_nou	The lightness correlate in CIELAB is calculated using the cube root of the relative luminance.	14	23	11814
correlate	correlate_nou	The current correlate was established by Zhang Cang upon the foundation of the empire.	12	21	11810
correlate	correlate_nou	On the feelings and their neural correlate, with an examination of the nature of pain.	33	42	3396
correlate	correlate_nou	Factors such as nutritional intake, age, or other medical conditions are correlate in lesser degrees.	73	82	3343
correlate	correlate_nou	This suggests that the DKS model may have a correlate in mnemonic operations.	44	53	3375
correlate	correlate_nou	The histologic correlate of acute prostatitis is a neutrophilic infiltration of the prostate gland.	15	24	3369
correlate	correlate_nou	Recent literature, moreover, has implicated increased FPS responses as a correlate in Posttraumatic Stress Disorder (PTSD) and other anxiety disorders.	73	82	3349
correlate	correlate_nou	The above-mentioned studies allow inferring the neural correlate of the numerical Stroop effect.	55	64	3316
correlate	correlate_nou-vrb	There is also evidence that other non-trait elements of personality may correlate with happiness.	72	81	3371
correlate	correlate_nou-vrb	"Pequigney states that the sonnet ""correlate economic and carnal operations, and it abounds in inconsistencies""."	34	43	3328
correlate	correlate_nou-vrb	When subjected to formal research, symptoms of depression, pain, and gastric dysfunction seem to correlate with mild cases of hypercalcemia.	97	106	3340
correlate	correlate_nou-vrb	The report stated that IQ scores measure important skills as they correlate fairly well (0.5) with grades.	66	75	3321
correlate	correlate_nou-vrb	The easiest way to correlate a meteorite with a parent body is, when the parent body still exists.	19	28	3347
correlate	correlate_nou-vrb	These geographical distributions strongly correlate with the spread of domesticated cattle.	42	51	3318
correlate	correlate_nou-vrb	It is normal to correlate the erection of the penis with male sexual arousal.	16	25	3361
correlate	correlate_nou-vrb	Second, self-interacting domains correlate with regulation of gene expression.	33	42	3398
correlate	correlate_nou-vrb	It has been suggested that dioecy in the genus may correlate with abiotic pollination in the cold environment.	51	60	11815
correlate	correlate_nou-vrb	In addition, brain volumes do not correlate strongly with other and more specific cognitive measures.	34	43	3384
correlate	correlate_nou-vrb	These characteristics correlate with reduced ability to repair double-strand breaks in hematopoietic tissue.	22	31	3378
correlate	correlate_nou-vrb	QSAR studies attempt to correlate biological activity of drugs, or a class of drugs, with structures.	24	33	3385
correlate	correlate_nou-vrb	The objective was to obtain data on human excretion of polonium to correlate with more extensive data from rats.	67	76	3363
correlate	correlate_nou-vrb	The QT results correlate well with the Wechsler Adult Intelligence Scale (WAIS) Full Scale IQ.	15	24	3388
correlate	correlate_nou-vrb	"The USPS does not officially correlate neighborhood names to Philadelphia ZIP codes (all are called simply ""Philadelphia"" or ""Phila"")."	29	38	3368
correlate	correlate_nou-vrb	The strength of these interactions between the enzyme and substrate positively correlate with their specificity for one another.	79	88	3352
correlate	correlate_nou-vrb	Differences within languages directly correlate to differences in emotion taxonomy.	38	47	3336
correlate	correlate_nou-vrb	This relational technology allowed people to correlate information stored in a primary table and its shadow.	45	54	3324
correlate	correlate_nou-vrb	In some cases, however, early complete response does not correlate with overall survival.	57	66	3355
correlate	correlate_nou-vrb	Because the intermolecular attractions strongly correlate with distance, the closer the interacting molecules are together, the stronger the attraction.	48	57	3382
correlate	correlate_nou-vrb	Poor leaving groups correlate with large positive ρ-values.	20	29	3348
correlate	correlate_nou-vrb	These findings correlate to the development of trade on the Rhine.	15	24	3342
correlate	correlate_nou-vrb	Interglacial periods correlate well with an intensification of the monsoon circulation.	21	30	3344
correlate	correlate_nou-vrb	Change agents can be viewed as health professionals while opinion leaders correlate with peer educators.	74	83	3317
correlate	correlate_nou-vrb	Additionally, the types of cognitive changes usually seen to correlate with synaptogenesis revolve around visual, tactile, movement and working memory.	61	70	3315
correlate	correlate_nou-vrb	These data also correlate to the duration of moisture and amount of time humidity conditions are above 90 percent.	16	25	3330
correlate	correlate_nou-vrb	Structural dynamics of synapses in vivo correlate with functional changes during experience-dependent plasticity in visual cortex.	40	49	11808
correlate	correlate_nou-vrb	Oblique rotations permit correlations among factors, though the factors thus identified may not correlate.	96	105	3386
