homograph	wordid	sentence	start	end	orig_idx
wind	wind_nou	Siemens Energy to supply wind farm turbines.	25	29	11226
wind	wind_nou	He introduced the concept of boundary layer and founded mathematical aerodynamics by calculating air flow in the down wind direction.	118	122	12690
wind	wind_nou	As of 2008, Sweden produced 1.6% of electricity with wind power.	53	57	11213
wind	wind_nou	It easily becomes naturalized where it is introduced because its seeds are prolifically produced and widely scattered by the wind.	125	129	11255
wind	wind_nou	Water-, steam-, horse- or ox- and wind-powered bark mills existed.	34	38	11237
wind	wind_nou	By comparison, 15 vessels are used to maintain offshore wind farms in the North Sea.	56	60	11177
wind	wind_nou	Artists hosted include solo pianists with homemade electronics, string quartets, wind trios, vocal octets, and many other configurations.	81	85	11212
wind	wind_nou	The four kinds of severe weather produced in these outbreaks are tornadoes, severe wind, large hail, and flash flooding.	83	87	11248
wind	wind_nou	Suddenly the lights go out and the wind rises.	35	39	11183
wind	wind_nou	The monoecious species is wind pollinated and described as having mostly erect branches, tough furrowed bark and dark green foliage.	26	30	11259
wind	wind_nou	"This would give a plausible meaning of ""India-wind""."	46	50	12691
wind	wind_nou	Paegam also has the highest wind speeds of any district in North Korea.	28	32	11239
wind	wind_nou	"Everclear (band) features a track titled ""Santa Ana Wind"" on their 2012 album Invisible Stars."	52	56	11219
wind	wind_nou	The response from the Lancastrian archers was ineffective as the heavy wind blew snow in their faces.	71	75	11182
wind	wind_nou	Tyson was taken off and when Trueman was given the wind he bowled Favell.	51	55	11246
wind	wind_nou	The 150 wind turbines are Siemens SWT-4.0, each with a capacity of 4 megawatts (MW).	8	12	12688
wind	wind_nou	The solar wind also carries with it the Sun's magnetic field.	10	14	11189
wind	wind_nou	He subsequently built a full-scale grid-connected wind turbine which was installed in 1978 on his parents' farm.	50	54	11196
wind	wind_nou	Ivens explains how he for his entire career has tried to tame the wind by capturing it with the camera.	66	70	11216
wind	wind_nou	An Wind meter honouring former Commodore and amateur Meteorologist Ezekiel Stone Wiggins was located on the clubhouse roof in 2011.	3	7	11175
wind	wind_nou	The Rolling Hills Wind Farm may be one of two wind farms, one in Wyoming, the other in Iowa.	46	50	11181
wind	wind_nou	August is the month with the weakest average wind speeds.	45	49	11194
wind	wind_nou	In 2012, it became home to the first wind farm in the Upper Peninsula, the 28 MW Garden Wind Farm.	88	92	11190
wind	wind_nou	For higher altitude drops, the effect of wind and bomb trajectory could no longer be ignored.	41	45	11253
wind	wind_nou	The electricity sector uses mainly renewable energy sources such as hydropower, geothermal power and increasingly wind energy.	114	118	11211
wind	wind_nou	Later that morning, the hurricane reached Category 2 intensity on the Saffir-Simpson Hurricane Wind Scale (SSHWS).	95	99	11236
wind	wind_nou	Additionally, a strong westerly wind was greater in strength than it had been forecasted.	32	36	12692
wind	wind_nou	The line would carry 1,000-MW of power from wind, solar, and natural gas producers.	44	48	11200
wind	wind_nou	He is the only wind god that Maui did not take control of.	15	19	11184
wind	wind_nou	This emergent coastal plain is made up of sand and mud deposited by rivers and by wind.	82	86	11260
wind	wind_nou	He then became founder and Chief Executive of Airtricity, the Irish wind farm development company from 1997 until January 2008.	68	72	11195
wind	wind_nou	During the voyage, she was allowed to drop her tow lines from the tug and continue alone under wind power.	95	99	11221
wind	wind_nou	Like most extremely massive stars, HD 151932 is losing mass via its stellar wind.	76	80	11178
wind	wind_nou	The Makara area has long been favoured as a site for building a wind farm.	64	68	11254
wind	wind_nou	The Sibioara Wind Farm is a proposed wind power project in Sibioara, Vaslui County, Romania.	13	17	11225
wind	wind_nou	Men's and women's equipment includes footwear, shirts, shorts, pants, outerwear (wind suits), base layer and eyewear.	81	85	11232
wind	wind_nou	During the races the wind was pretty light and quite unpredictable.	21	25	11180
wind	wind_nou	The company expects to invest ~35billion Yuan in CNR Wind Power to establish a full scale wind power industry.	90	94	11251
wind	wind_nou	The plant is thought to be anemophilous (pollinated by wind).	55	59	11230
wind	wind_nou	The arena is partly powered by two 4 kW vertical axis wind turbine manufactured by Urban Green Energy.	54	58	12693
wind	wind_nou	Typically the most important weather parameter measured at this height is wind speed and direction.	74	78	11243
wind	wind_nou	But as the media caught wind of the group and their rather unorthodox religious ceremonies, things started to change.	24	28	11241
wind	wind_nou	In March 2009 Wind Capital Group announced the sale of their second wind farm outside of Missouri.	68	72	11202
wind	wind_nou	Steering currents pulled Ignacio north, where it encountered wind shear and cooler waters.	61	65	11242
wind	wind_nou	In November 2014 DONG Energy was given development consent for an extension to the Walney offshore wind farm.	99	103	11257
wind	wind_nou	However, most of this noise is expected to be masked by the surrounding noise generated by the wind and waves.	95	99	11197
wind	wind_nou	At Aberdaron in Gwynedd, Wales, a 36 m/s (130 km/h) wind gust was reported on 12 November.	52	56	11220
wind	wind_nou	In November 2001, the Wind of Hope full-length album was released.	22	26	11223
wind	wind_nou	The yacht's sophisticated computer detects parameters such as wind speed automatically and displays key data.	62	66	11209
wind	wind_nou	In parts of Antarctica wind-blown snowflakes that are technically sediments have also caused abrasion of exposed rocks.	23	27	11204
wind	wind_nou	Wind and Rain are represented by images of their associated gods, Ehecatl and Tlaloc (respectively).	0	4	12687
wind	wind_nou	Reith wrote two volumes of autobiography: Into The Wind in 1956 and Wearing Spurs in 1966.	51	55	11192
wind	wind_nou	On humid days, with a strong Northeast wind, the smell of charred wood is present in the second story.	39	43	11187
wind	wind_nou	In 2013, the Wind Ensemble was accepted as a featured band in the Music for All National Concert Band Festival.	13	17	11247
wind	wind_nou	Foredunes are formed when sand accumulates and wind actively transforms the landscape.	47	51	11227
wind	wind_nou	Weather, 66, 72-78Scorer, R.S., 1952: Mountain-gap winds; a study of the surface wind in Gibraltar.	81	85	11207
wind	wind_nou	The following year, he received an Oscar nomination for his part in George Cukor's Wild Is the Wind.	95	99	11229
wind	wind_nou	Therefore, vertical axis wind mills (e.g. Savonius turbines) are sometimes preferred.	25	29	11258
wind	wind_nou	Washington state has sales tax exemptions for wind energy.	46	50	11250
wind	wind_nou	The wind farm will consists of 17 Vestas V47 wind turbines, for a total capacity of 11.2 MW.	4	8	11179
wind	wind_nou	EDP Dobrogea Wind Farm is a large wind power project in the Dobrogea region, Romania.	13	17	11244
wind	wind_nou	The trees have become wind-beaten, gnarled, leafless trunks.	22	26	11238
wind	wind_nou	"Locally we want more wind farms and public services; and no more housing developments, roads, warehouses or nuclear waste."""	21	25	11240
wind	wind_nou	Brookfield's $275 million Granite Reliable Wind Farm has 33 Vestas three-megawatt wind turbines on mountains in the Phillips Brook area.	82	86	11201
wind	wind_nou	Studies are often required to ensure that pedestrian wind comfort and wind danger concerns are addressed.	70	74	11249
wind	wind_nou	The prevailing wind flow is generally southwesterly and light, below 15 knots.	15	19	11214
wind	wind_nou	On the other hand, the wind instruments and percussions are particularly prominent.	23	27	11191
wind	wind_nou	The ships heeled away from the wind so that the leeward vessel was exposing part of her bottom to shot.	31	35	11256
wind	wind_nou	In Polynesian mythology (Specifically: Samoa), Fa'atiu is the wind and storm god.	62	66	11222
wind	wind_nou	Wind dinosaurs consist of smaller theropods, such as Allosaurus and Utahraptor.	0	4	11218
wind	wind_nou	In 1993 he directed The Wind and the Willows by Douglas Post.	24	28	11233
wind	wind_nou	During the night the wind increased in strength and shifted to a more westerly direction.	21	25	11208
wind	wind_nou	With continually strengthening wind fields, the capping inversion steadily weakened, and several tornadic supercells formed across Arkansas.	31	35	12686
wind	wind_nou	In English it could be described as a bird-scaring rattle, a wind-rattle or a wind-clapper.	78	82	11203
wind	wind_nou	Conditions deteriorated on 26 January when the system ran into some vertical wind shear and weakened.	77	81	11185
wind	wind_vrb	On 23 May 2014, it was announced that it would wind down and eventually close.	47	51	11176
wind	wind_vrb	This Fund is now in wind down mode and capital being returned to investors.	20	24	11206
wind	wind_vrb	6,788 yards wind their way through 125 acres (0.51 km²) to make up the golf course.	12	16	11198
wind	wind_vrb	John and Feck wind up at the river's edge, and John starts messing with Feck's doll.	14	18	11193
