homograph	wordid	sentence	start	end	orig_idx
combine	combine_nou	In 1883 he read about combine harvesters in California.	22	29	1910
combine	combine_nou	Originally 32 players were nominated but eight were not invited to the final combine by the MLS technical team.	77	84	1928
combine	combine_nou	They traveled together to the Senior Bowl, NFL Combine, and their individual pro days.	47	54	1931
combine	combine_nou	In 1977, International Harvester introduced the first Axial-Flow rotary combine.	72	79	11652
combine	combine_nou	Mitchell wasn't invited to the NFL Combine, but performed well at Ohio's Pro Day.	35	42	1909
combine	combine_nou	His stock in the 2012 NFL Draft was greatly improved by his combine performance.	60	67	1905
combine	combine_nou	Nova Prospekt was originally intended to be a small Combine rail depot built on an old prison in the wasteland.	52	59	1908
combine	combine_vrb	Others, such as Helck, Vandersleyen, Bennett combine some of these rulers with the Seventeenth dynasty of Egypt.	45	52	11655
combine	combine_vrb	He was recognized as an Academic All-Canadian, an award for student athletes who combine athletic excellence with strong academic performance.	81	88	11650
combine	combine_vrb	AIDS lends itself to metaphorizing, and its descriptions combine two of the most potent metaphors associated with disease.	57	64	1890
combine	combine_vrb	His compositions combine jazz, western classical and Asian fusion music.	17	24	1959
combine	combine_vrb	In Maryland the Catholic planter/urban vote could combine to establish a pro-slavery state government.	50	57	1929
combine	combine_vrb	As the vapors arrive at the surface, they chemically combine under proper thermodynamic conditions to form a metal carbide film.	53	60	1899
combine	combine_vrb	Barwin is 125 amino acids in length, and contains six cysteine residues that combine to form three disulphide bridges.	77	84	1922
combine	combine_vrb	Some approaches to conflict early warning combine both qualitative and quantitative methodologies, such as Swisspeace's formerly operational project called FAST.	42	49	1927
combine	combine_vrb	Peterson explained that the original stores were performing better than the newly acquired outlets, so he decided to combine them.	117	124	1957
combine	combine_vrb	Their faces combine the features of both parrots and eagles.	12	19	1901
combine	combine_vrb	The two groups were halted independently by the troops of the German Confederation before they could combine forces.	101	108	1900
combine	combine_vrb	Cult Shaker was one of the first products to combine energy drinks with alcohol in a pre-mixed format.	45	52	1919
combine	combine_vrb	"Can I combine a Creative Commons licensed work with another non-CC licensed work?"""	6	13	1880
combine	combine_vrb	Polymers composed of long molecular chains have unique viscoelastic properties, which combine the characteristics of elastic solids and Newtonian fluids.	86	93	1885
combine	combine_vrb	Pierce, Garnett combine to halt Hornet's 5-game streak, Associated Press, March 28, 2008.	16	23	11647
combine	combine_vrb	"It is also possible to combine ""near"" and ""offset"" layouts (but not ""far"" and ""offset"")."	23	30	1943
combine	combine_vrb	Harrison's idea for the next installment was to combine Frank Herbert's subsequent novels, Dune Messiah and Children of Dune.	48	55	1902
combine	combine_vrb	These courses combine peace and nonviolence culture from Gandhi, Thich Nhat Hanh, Donald Hessler, Nelson Mandela, and the Zapatistas.	14	21	1882
combine	combine_vrb	The massive victory of the DMK-TMC-CPI combine in the assembly elections spilled over to the parliamentary elections.	39	46	1918
combine	combine_vrb	The disciplines listed above all combine to form the discipline of game feel.	33	40	1930
combine	combine_vrb	Together, the six interior robots could combine into Monstructor.	40	47	1953
combine	combine_vrb	Des Peres combine a theatrical stage approach with a sample heavy sound.	10	17	1942
combine	combine_vrb	They each combine demographic and laboratory data to estimate severity or probability of death.	10	17	1945
combine	combine_vrb	Larger wineries in the region combine vineyards with popular restaurants.	30	37	1938
combine	combine_vrb	In Software configuration management (SCM), Merge is used to combine files based on a line by line comparison method.	61	68	1911
combine	combine_vrb	Diesel rotary uninterruptible power supply devices (DRUPS) combine the functionality of a battery-powered or flywheel-powered UPS and a diesel generator.	59	66	1916
combine	combine_vrb	The puzzle elements in the first few levels combine to form more complex puzzles as the game progresses.	44	51	11649
combine	combine_vrb	"So you combine all that with the heavy riffs and the speed, and you've got it."""	7	14	1956
combine	combine_vrb	One has to combine visa overstays and cross-border illegal entries from separate reports.	11	18	1912
combine	combine_vrb	NBD-Rhodamine Energy Transfer: In this method, membrane labeled with both NBD (donor) and Rhodamine (acceptor) combine with unlabeled membrane.	111	118	11654
combine	combine_vrb	Hybrids-Electric vehicles (HEVs) combine the advantage of gasoline engines and electric motors.	33	40	11651
combine	combine_vrb	Modern organizations lack middle managers to combine, sort, and prioritize the data.	45	52	1923
combine	combine_vrb	SAM-I/IV variant riboswitches combine features of SAM-I and SAM-IV riboswitches.	30	37	1879
combine	combine_vrb	The results of all 9 pools will combine in 1 ranking table.	32	39	1949
combine	combine_vrb	From about age three, the child begins to combine circles and lines to make simple figures.	42	49	1892
combine	combine_vrb	In later series' tournaments he would combine fire with a personal style of kenpo.	38	45	1883
combine	combine_vrb	These effects combine as the game progresses to increase the difficulty and challenge the player.	14	21	1926
combine	combine_vrb	Compound objects combine distributed resources, including multiple media types.	17	24	1888
combine	combine_vrb	The first successful and commercially available device to combine EI and HPLC was designed by Willoughby and Browner in 1984.	58	65	1939
combine	combine_vrb	To form a substance, they must combine.	31	38	1904
combine	combine_vrb	There are various ways to combine letters to make different sounds; different court reporters use different theories in their work.	26	33	1875
combine	combine_vrb	The creatures combine into several man-sized crab-like creatures and begin wreaking havoc.	14	21	1886
combine	combine_vrb	"It would ""combine puppets, dancers, acrobats and animated backdrops""."	10	17	1961
combine	combine_vrb	Riverboat Dinner Cruises combine Showboat with a meal.	25	32	1894
combine	combine_vrb	He made a deal with the Great Cortado to combine the two circuses for the summer and then part ways.	41	48	1891
combine	combine_vrb	Often, supernatural horror films combine elements of religion into the plot.	33	40	1948
combine	combine_vrb	"The defining characteristic of composability is the ability to combine and recombine components into different simulation systems for different purposes."""	63	70	1932
combine	combine_vrb	Is it impossible to combine the hardiness of these savages with the intellectualness of the civilized man?	20	27	1934
combine	combine_vrb	These parties also combine socialist with new left ideals, and stand between United States-oriented social democracy and Soviet Union-oriented communism.	19	26	1946
combine	combine_vrb	Originally a poet, her books often combine text and images.	35	42	1893
combine	combine_vrb	The Hunt-class combine the separate roles of the traditional minesweeper and the active minehunter in one hull.	15	22	1952
combine	combine_vrb	These reforms would combine the set pension for elderly and disabled with the pay-as-you-go system, simplifying the overall fund.	20	27	1881
combine	combine_vrb	Metaphors allow people to combine concepts from one area and apply them to another, often without thought.	26	33	1913
combine	combine_vrb	Other experiments attempted to combine RF and visible excitation where the latter probed metal ions such as sodium.	31	38	11648
combine	combine_vrb	Tufted types generally combine well with other crops, more specifically legumes.	23	30	1955
combine	combine_vrb	Yamhill-Carlton and the high school in Gaston often combine teams because of the low amount of students participating.	52	59	1944
combine	combine_vrb	The book boards are a trend in children's book publishing to combine merchandise and books.	61	68	1878
combine	combine_vrb	The German Heereswaffenamt decided to combine light anti-aircraft guns with tank chassis.	38	45	1924
combine	combine_vrb	The oxide and the aluminium combine via an aluminothermic reaction to give molybdenum in situ.	28	35	1920
combine	combine_vrb	GIS are able to store, manipulate and combine multiple data sets, making complex analyses of the landscape possible.	38	45	1960
combine	combine_vrb	The acts of Dralion combine unique western and eastern acrobatic skills.	20	27	1954
combine	combine_vrb	He also argues that our imagination and sentiments combine to create an impression of something/someone.	51	58	1889
combine	combine_vrb	The main reason for this was the opportunity to combine football with studies.	48	55	1940
combine	combine_vrb	Compound therapies combine antibodies to suppress multiple defensive layers.	19	26	1887
combine	combine_vrb	The festival intends to combine Far East Musicians with European Music traditions.	24	31	1914
