homograph	wordid	sentence	start	end	orig_idx
axes	axes_nou	The 3D plane which intersects with axes X1 and X2 is the front side of the camera, or principal plane.	35	39	1284
axes	axes_nou	The number of axes for multiaxis machines varies from 4 to 9.	14	18	1278
axes	axes_nou	The long axes of the feldspar grains show a preferred orientation in some places.	9	13	1305
axes	axes_nou	All three gimbals can still rotate freely about their respective axes of suspension.	65	69	1324
axes	axes_nou	If the crystal symmetry is monoclinic or triclinic, even the angles between these axes are subject to thermal changes.	82	86	1263
axes	axes_nou	The centres of rotation are not located on the glide reflection axes.	64	68	1315
axes	axes_nou	The diagnostic characters are naked axes branching isotomously, terminating in fusiform sporangia.	36	40	1265
axes	axes_nou	The spacious and imposing buildings are arranged in three main northsouth axes.	74	78	1328
axes	axes_nou	The rotation can be in a single axis, or in multiple axes together.	53	57	11579
axes	axes_nou	The coordinate axes of Arm1 and Arm 2 are the principal axes such that the inertia tensors are diagonal.	56	60	1310
axes	axes_nou	As shown in figure 19, there are wide tunnels surrounded by the icosahedron arrangement along the a- and b-axes.	107	111	1293
axes	axes_nou	Brachyopterus is distinguished by its small size, compound eyes with axes converging anteriorly on a subtrapezoid to subpentagonal prosoma (head).	69	73	1316
axes	axes_nou	Hippopedes are bicircular rational algebraic curves of degree 4 and symmetric with respect to both the x and y axes.	111	115	1339
axes	axes_nou	Solar sails are pivotally mounted wings, capable of rotation on two axes.	68	72	1302
axes	axes_nou	San Jorge and Castilla streets are the main axes on the north side of the neighbourhood.	44	48	1322
axes	axes_nou	The present manor house is a building with eight axes of symmetry with rendered walls, a slate-covered half-hipped mansard roof.	49	53	1259
axes	axes_nou	Accelerometer measures acceleration along X,Y,Z axes of the body part to which it is affixed.	48	52	1296
axes	axes_nou	One specifies the rectilinear distances of any point from the axes as the coordinates.	62	66	1343
axes	axes_nou	The output for the orientation tensor is in the three orthogonal (perpendicular) axes of space.	81	85	1276
axes	axes_nou	And later, by providing integrators for these two axes, one would then have a full fledged Inertial Navigation System.	50	54	1288
axes	axes_nou	Anisophyton was a genus of Silu-Devonian land plant with branching axes.	67	71	1273
axes	axes_nou	But, torques not aligned along a principal axis will also cause rotations about other axes.	86	90	1295
axes	axes_nou	The prosoma (head) was subtrapezoidal, with arcuate compound eyes on parallel axes.	78	82	1266
axes	axes_nou	North Menan Butte is slightly larger and elliptical, with axes 3.5 and 2.5 km in length.	58	62	1292
axes	axes_nou	The axes of advance for both Eugene and Jellacic intersected at Sankt Michael.	4	8	1303
axes	axes_nou	Taylor articulates these moral frameworks in terms of three axes.	60	64	1321
axes	axes_nou	There are additional glide reflections in six distinct directions, whose axes are located halfway between adjacent parallel reflection axes.	135	139	1304
axes	axes_nou	This product is where a and b are the semi-major and semi-minor axes respectively.	64	68	1286
axes	axes_nou	It grew to several centimetres in length, and its axes were almost a centimeter across.	50	54	1291
axes	axes_nou	The dimensions of valence and arousal lay at a 45-degree rotation over these axes.	77	81	1308
axes	axes_nou	Today, CNC mills can have 4 to 6 axes.	33	37	1274
axes	axes_nou	There are two standard projections and, defined by and that map the curve onto the coordinate axes.	94	98	1340
axes	axes_nou	Its budget, 11% of the total EU budget is today allocated along three axes.	70	74	1331
axes	axes_nou	It is possible now to read off the major and minor axes of this ellipse.	51	55	1262
axes	axes_nou	It has four axes of reflection symmetry, aligned with the gridlines and the diagonals, and rotational symmetry of order 4.	12	16	11584
axes	axes_nou	However, the kernel gain does not decrease along the eta, tau axes in the ambiguity domain.	62	66	1344
axes	axes_nou	Equal permutation along various axes with equal orders can be combined by adding the factors 2ᵃˣⁱˢ.	32	36	1297
axes	axes_nou	The axes of the skull and muzzle are parallel, or slightly divergent towards the front.	4	8	1325
axes	axes_nou	The leafless stems (axes) bore 10-12 elliptical spore-forming organs or sporangia on side branches.	20	24	1264
axes	axes_nou	The articular surfaces are elliptical with longer transversal axes.	62	66	1319
axes	axes_nou	This group has the same rotation axes as T, but with six mirror planes, each through two 3-fold axes.	96	100	1326
axes	axes_nou-vrb	Finds such as stone axes indicate that the Hunsruck has been settled since the New Stone Age.	20	24	1330
axes	axes_nou-vrb	"Red Sanders Anti-Smuggling Task Force DIG Kantha Rao said that the ""smugglers"" attacked the team with sickles, rods and axes."	120	124	11582
axes	axes_nou-vrb	It is equipped with bronze battle axes, steel armor, and electric lights on the soldiers' foreheads.	34	38	1270
axes	axes_nou-vrb	The Arbuthnot Museum in Peterhead houses two stone axes that were found at Cairn Catto in 1885.	51	55	1333
axes	axes_nou-vrb	"They fought with spears, javelins, falxes, one-sided battle axes and used ""Draco"" Carnyxes as standards."	60	64	1314
axes	axes_nou-vrb	An alternate theory states that rather than stone axes, early humans in east Asia used bamboo tools instead.	50	54	1261
axes	axes_nou-vrb	Nevertheless, many weapons such as swords, spears, lances, battle-axes, scimitars, shields, crossbows, and arrowheads have been found in the pits.	66	70	1290
axes	axes_nou-vrb	Battle axes were specialized versions of utility axes.	7	11	1323
axes	axes_nou-vrb	Their development and perfection achieved is remarkable, in developing yokes, palms, axes, snakes, smiling caritas and monumental clay sculptures.	85	89	1277
axes	axes_nou-vrb	Meriones, therefore, took all ten double-edged axes, while Teucer bore off the single-edged ones to his ships.	47	51	1309
axes	axes_nou-vrb	Francis Pryor attributes this to these axes being particularly valued in this region.	39	43	1272
axes	axes_nou-vrb	The thick layers of Jabroudian consist mainly in heavy scratchers and hand axes.	75	79	1282
axes	axes_nou-vrb	In melee combat they used axes and kilijs.	26	30	1334
