homograph	wordid	sentence	start	end	orig_idx
coordinate	coordinate_adj-nou	In this coordinate system the Killing vector field has the components.	8	18	3286
coordinate	coordinate_adj-nou	Chinese regulations mandate that approved map service providers in China use a specific coordinate system, called GCJ-02.	88	98	3283
coordinate	coordinate_adj-nou	AST A flexible and powerful library for handling World Coordinate Systems, partly based on the SLALIB library.	55	65	3270
coordinate	coordinate_adj-nou	Typically, the origin and at least some of the coordinate axes of each space are different.	47	57	3305
coordinate	coordinate_adj-nou	Go games are recorded with a simple coordinate system.	36	46	3248
coordinate	coordinate_adj-nou	This information is needed in order to accurately transform data from one coordinate system to another.	74	84	3246
coordinate	coordinate_adj-nou	Also, a negative radial coordinate is best interpreted as the corresponding positive distance measured in the opposite direction.	24	34	3253
coordinate	coordinate_adj-nou	In three-dimensional space the intersection of two coordinate surfaces is a coordinate curve.	51	61	3257
coordinate	coordinate_adj-nou	Because the preferred coordinate system is cylindrical-polar, this type of orthotropy is also called polar orthotropy.	22	32	3252
coordinate	coordinate_adj-nou	This equation is invariant under a change in the time coordinate; just multiply by and use the chain rule.	54	64	3254
coordinate	coordinate_adj-nou	The equatorial coordinate system is a celestial coordinate system widely used to specify the positions of celestial objects.	48	58	3279
coordinate	coordinate_adj-nou	The coordinate representation of vectors allows the algebraic features of vectors to be expressed in a convenient numerical fashion.	4	14	3237
coordinate	coordinate_adj-nou	The relationship of those segments in three-dimensional space using a spherical coordinate system.	80	90	3291
coordinate	coordinate_adj-nou	The penta-coordinate silicate intermediate 3 is postulated, but no proof exists to date.	10	20	3250
coordinate	coordinate_adj-nou	Horizontal datums are used for describing a point on the Earth's surface, in latitude and longitude or another coordinate system.	111	121	3273
coordinate	coordinate_adj-nou	Any orientation can be achieved by composing three elemental rotations, i.e. rotations about the axes of a coordinate system.	107	117	3301
coordinate	coordinate_adj-nou	The coordinate system layer implements and extends the concepts in the Climate and Forecast Metadata Conventions.	4	14	3230
coordinate	coordinate_adj-nou	Each cell can be identified by integer coordinates, where the coordinate runs along the pillars, and and span each layer.	62	72	3296
coordinate	coordinate_adj-nou	In the Cartesian coordinate system, x is used to refer to the horizontal axis.	17	27	3294
coordinate	coordinate_adj-nou	For other coordinate systems the coordinates curves may be general curves.	10	20	3271
coordinate	coordinate_adj-nou	In Schwarzschild's original paper, he put what we now call the event horizon at the origin of his coordinate system.	98	108	3268
coordinate	coordinate_adj-nou	The two-coordinate description of the plane was later generalized into the concept of vector spaces.	8	18	3274
coordinate	coordinate_adj-nou	Applying this linear function to a vector, gives (using its linearity)so just the value of the first coordinate.	101	111	3303
coordinate	coordinate_adj-nou	Another type of phosphaalkyne feature pentavalent, three coordinate phosphorus.	57	67	3269
coordinate	coordinate_adj-nou	Each voxel typically represents the activity of a particular coordinate in three-dimensional space.	61	71	3265
coordinate	coordinate_adj-nou	For example, coordinate tuples change with its inverse.	13	23	3258
coordinate	coordinate_adj-nou	In addition, we can formulate force using the concept of coordinate transformations between different coordinate systems.	57	67	3259
