homograph	wordid	sentence	start	end	orig_idx
ornament	ornament_nou	"During her visits she studies their ""decorative traditions"" and the cultural significance of ornament."	93	101	7632
ornament	ornament_nou	The 1971 Monte Carlo also saw the addition of a stand-up hood ornament.	62	70	7602
ornament	ornament_nou	Every year more than 150 filigree artisans are engaged in making backdrop and ornament design.	78	86	7611
ornament	ornament_nou	Fancy Feast annually releases a limited edition ornament during the Christmas holiday.	48	56	7598
ornament	ornament_nou	"Because of this ornament, the building is sometimes referred to as the ""Beehive Building."""	16	24	7659
ornament	ornament_nou	The bridge fencing has a quay ornament.	30	38	7646
ornament	ornament_nou	"Its architectural style is mixed, with elements of Italian Gothic and French Renaissance styles together with ""Victorian incised ornament""."	129	137	7613
ornament	ornament_nou	Pearl shell ornament decorated with incised images of Australian flora and fauna, made by Butcher Joe Nangan.	12	20	7623
ornament	ornament_nou	The top roof stone serves as an ornament or finial.	32	40	7616
ornament	ornament_nou	Cap hooks have a hook behind the ornament, where it is invisible in use.	33	41	7593
ornament	ornament_nou	In architectural structure and in ornament, the gate was influenced by the pre-existing Propylon (the entrance to the Imperial Sanctuary).	34	42	7581
ornament	ornament_nou	Herbie will be retired after the 2016 season and be replaced by whoever is on the 2017 ornament.	87	95	7590
ornament	ornament_nou	The exterior of the edifice is plain, and almost devoid of ornament.	59	67	7606
ornament	ornament_nou	"It is a Victorian, 1½-story structure with a ""gable roof, clapboard with scalloped shingles in gable ends, stickwork peak ornament""."	123	131	7587
ornament	ornament_nou	The style of the miniatures is characterized by brilliant colour and exuberant acanthus ornament.	88	96	7604
ornament	ornament_nou	The grille header bar and hood ornament/trim strip were deleted in the process.	31	39	7601
ornament	ornament_nou	The Jewel Ornament of Liberation p. ix (Preface).	10	18	7595
ornament	ornament_nou	"CWAAS extra series XXXIIMary C Fair ""Romanesque beakhead ornament in Cumberland""."	57	65	7594
ornament	ornament_nou	Inside, another strange ornament hangs from the ceiling in the middle of a hallway.	24	32	7628
ornament	ornament_nou	Designed without verandahs, the facade of the southeast shop was distinguished by arched windows and greater use of render ornament.	123	131	7647
