homograph	wordid	sentence	start	end	orig_idx
construct	construct_nou	"Franklin writes that Night is the account of the 15-year-old Eliezer, a ""semi-fictional construct"", told by the 25-year-old Elie Wiesel."	88	97	2645
construct	construct_nou	In 1898, work began on the construct of the Emery meetinghouse.	27	36	2650
construct	construct_nou	Quickly, the construct relationship was abandoned and replaced by the use of the relative particle ܕ, d-, da-.	13	22	2602
construct	construct_nou	Identities are a social construct, and once cemented, are almost impossible to alter.	24	33	2626
construct	construct_nou	As studies of online community proliferate, the concept of online community has become a more accepted social construct.	110	119	2607
construct	construct_nou	Independent validation studies indicate that the measure demonstrates excellent construct validity.	80	89	2617
construct	construct_nou	Lastly, the construct could be related to other elements of the work.	12	21	2646
construct	construct_nou	He is shown as being turned into an Orange Lantern construct.	51	60	2664
construct	construct_vrb	Much of the Urus' diet and medicine also revolve around the same totora reeds used to construct the islands.	86	95	2633
construct	construct_vrb	Male Hylodes dactylocinus construct an underwater chamber.	26	35	11733
construct	construct_vrb	In 1999, Alan Gilbert hired Fitch to design and construct the interior of his New York apartment.	48	57	11727
construct	construct_vrb	In 1889 part of the Watersheddings area in north east Oldham was selected to construct sporting facilities for the town.	77	86	2665
construct	construct_vrb	These were the old caravan routes and British were the first to construct asphalt roads on these routes.	64	73	2666
construct	construct_vrb	Just as Cyrus instructed the Jews of Babylonia to construct the Second Temple.	50	59	2659
construct	construct_vrb	Vaibhav Vasind Hills has also planned a housing township which asserts to construct over 550 residential apartments.	74	83	11736
construct	construct_vrb	Requires 30 crystals to construct; limit of 3.	24	33	2667
construct	construct_vrb	All of this makes a rugby infrastructure difficult to construct, and the islands are beset by rising sea levels.	54	63	2628
construct	construct_vrb	Frameworks like Spring can construct these same objects and wire them together before returning a reference to client.	27	36	2634
construct	construct_vrb	However, Dudley's mission is not to help construct a cathedral, but to spiritually guide Henry and the people around him.	41	50	2662
construct	construct_vrb	He struggled to find a new way to construct the canal.	34	43	2660
construct	construct_vrb	Lawrence uses the technology to construct the spaceship he has wanted since he was a teenager.	32	41	2679
construct	construct_vrb	In 1879, the area was purchased to construct the new post edifice, which was unveiled on September 1, 1885.	35	44	2632
construct	construct_vrb	In December 2015 Alistair Freeports Limited injected $700,000 to construct an export processing zone around the port area.	65	74	11730
construct	construct_vrb	For Hugh and I, the first goal was to construct something more intimate.	38	47	2653
construct	construct_vrb	The granite stone used to construct the kerbs are irregular in size, depending upon where they are located.	26	35	2603
construct	construct_vrb	The residence remained a rental property until 1930 when it was to be demolished to construct a warehouse.	84	93	2606
construct	construct_vrb	Mathematical sociology is the area of sociology that uses mathematics to construct social theories.	73	82	2657
construct	construct_vrb	At this time, Bethlehem decided to construct a drydock, although it would take into the 1920s to make this happen.	35	44	2651
construct	construct_vrb	It was agreed that students from several professional schools would construct the fisherman while local companies would sponsor the materials.	68	77	2673
construct	construct_vrb	One can explicitly construct the spinors, and then examine how they behave under the action of the relevant Lie groups.	19	28	2605
construct	construct_vrb	Poles from different ages in a single area can be used to construct an apparent polar wander (APW) path.	58	67	2641
construct	construct_vrb	There are also plans to construct a tram network in Tbilisi.	24	33	2597
construct	construct_vrb	The order to construct the ship was given by the Admiralty of the Meuse.	13	22	11732
construct	construct_vrb	The crew from the new camp went on in 1942 to construct a campground at Graves Creek.	46	55	11729
construct	construct_vrb	He befriends a woman name Ann and finds work helping construct the Hoover Dam.	53	62	2630
construct	construct_vrb	Miller and her husband decided to construct their own winery in 1980.	34	43	2671
construct	construct_vrb	Here I wanted to depart from the standard three or four movement concerto and construct something different.	78	87	2623
construct	construct_vrb	His company went on to construct the Forth Bridge which was completed in 1890.	23	32	2652
construct	construct_vrb	"The legislation authorized the expenditure of $25 billion to construct these ""interstate highways"" from 1957 to 1969."	61	70	2601
construct	construct_vrb	Next to the word are several images that can be used to construct the word.	56	65	2624
construct	construct_vrb	The winery took three years to construct, as most of the work was done by Wagner and his family.	31	40	2619
construct	construct_vrb	"It encourages students to ""construct their own meaning"" (with guidance from peers and facilitator of consensus process)."	27	36	2593
construct	construct_vrb	Multirotors are generally more affordable, easier to construct, and simpler to operate than RC helicopters.	53	62	2674
construct	construct_vrb	The design is such that a person with normal mechanical skills can construct and operate one.	67	76	2649
construct	construct_vrb	In 2010 the club put in a proposal to the council to construct a 2600 capacity playing arena.	53	62	2604
construct	construct_vrb	In February 1843, the residents formally petitioned the government to construct the route.	70	79	2647
construct	construct_vrb	W.H. Campfield won the initial bid to construct the courthouse enclosure and that was completed by November 1886.	38	47	11734
construct	construct_vrb	The first PPNB period involved construction of massive earth architecture, layering soil with reeds to construct walls.	103	112	2631
construct	construct_vrb	The U.S. Congress appropriated $25,000 to construct the light on March 3, 1891.	42	51	2598
construct	construct_vrb	"Next, construct a ""necklace"" of smaller, linked tori that lie inside A⁰."	6	15	2618
construct	construct_vrb	Residents construct themed scarecrows and place them outside their houses for a week while there are various fundraising events held.	10	19	2596
construct	construct_vrb	In administrative terms, multiple choice items that are effective usually take a great time to construct.	95	104	2640
construct	construct_vrb	Unconstrained by physical limitations, users are free to choose and construct their virtual forms and identities.	68	77	2594
construct	construct_vrb	The area in which Augustus wanted to construct Classe was in a lagoon.	37	46	2599
construct	construct_vrb	"In ""Limited"" tournaments, players construct decks using booster packs plus any additional basic lands of their choice."	34	43	2614
construct	construct_vrb	Multiple microservers can be put together in a small package to construct a microdatacenter.	64	73	2635
construct	construct_vrb	The commissioner of metro railway safety (Southern Circle) had given permission to construct the skywalk.	83	92	2663
construct	construct_vrb	Jebediah's research eventually led him to construct a machine that enabled him to travel through time and space.	42	51	2636
construct	construct_vrb	George Marsh contracted Zook and Wilson of Van Wert to construct a new hotel for a cost of $28,757.	55	64	2620
construct	construct_vrb	Hinkley Point C nuclear power station is a project to construct a 3,200 MW two reactor nuclear power station.	54	63	2622
construct	construct_vrb	When development is completed, larvae construct cocoons to pupate.	38	47	2616
construct	construct_vrb	In April 1999, the Board of CSU trustees decided to give $27 million to construct post-earthquake projects.	72	81	2621
construct	construct_vrb	In the following months, the regiment practised their horsemanship, conducted small arms and bayonet training, and learned to construct trenches.	126	135	2642
construct	construct_vrb	In 2012, Drax Biomass announced plans to construct a 450,000 metric ton per year wood pellet production facility in Gloster.	41	50	2591
construct	construct_vrb	EnergyPATHWAYS is a comprehensive accounting framework used to construct economy-wide energy infrastructure scenarios.	63	72	2676
construct	construct_vrb	We construct a new POVM to distinguish between and.	3	12	2608
construct	construct_vrb	Following Catholic emancipation in 1829, the need to construct churches and cathedrals to serve this population became critically apparent.	53	62	2637
construct	construct_vrb	Teams of contestants construct elaborate Rube Goldberg style chain-reaction machines on tables arranged around a large gymnasium.	21	30	2611
construct	construct_vrb	In 2010 plans were put forward to construct a large detention center at Ketziot for illegal immigrants.	34	43	2677
construct	construct_vrb	The American and Soviet governments enter a race to construct identical copies of the machine.	52	61	2644
construct	construct_vrb	In 1902 funds were raised to construct a church at Washington and Maynard streets.	29	38	2678
construct	construct_vrb	Areva has partnered with engineering contractors to aid in the reconstruction of Iraq by manufacturing equipment to construct electrical substations.	116	125	2639
construct	construct_vrb	Native Pewee Valley limestone was used to construct the building in a Gothic Revival style.	42	51	2675
construct	construct_vrb	They proved that each of these techniques is as secure as the block cipher that is used to construct it.	91	100	2613
construct	construct_vrb	This was achieved via 4-D scheduling software that told builders how to construct it.	72	81	2668
construct	construct_vrb	India announced a $19.93 million project to construct cotton ginneries at Ngabu, Ngara and Balaka in 2009.	44	53	2592
construct	construct_vrb	He also reportedly helped construct the bombs and was one of the first to be arrested.	26	35	2658
construct	construct_vrb	New theory has recognized the layering and potential internal contradictions within all practices that construct masculinities.	103	112	2643
construct	construct_vrb	It is often advantageous to construct a CLIN Schedule that matches an outline of the work statement.	28	37	2610
construct	construct_vrb	In 1926, parts of this building were taken to Point Chevalier and used to construct the public library there.	74	83	2654
