homograph	wordid	sentence	start	end	orig_idx
convict	convict_nou	The first arc introduces Walker saving a young girl named Calista from a convict with a jetpack.	73	80	3142
convict	convict_nou	Meanwhile, Henderson was looking for a site to build a permanent convict establishment.	65	72	3194
convict	convict_nou	Without naming Seniloli, the Military expressed its opposition to any coup-convict being appointed President or Vice-President.	75	82	3169
convict	convict_nou	Well, if you're Moose Flanagan, you ask the most notorious convict of them all, Al Capone, for help.	59	66	3168
convict	convict_nou	With his mother absent, Chengcai was raised by his ex-convict father (Huang Yiliang), whose fighting skills he inherited.	54	61	3162
convict	convict_nou	They also visited a convict settlement at Anzio; Bizet sent an enthusiastic letter to Marmontel, recounting his experiences.	20	27	3212
convict	convict_nou	Lynton is best known as the site of the former Lynton Convict Depot.	54	61	3154
convict	convict_nou	As prison populations grew, the informal convict code no longer sufficed to coordinate and protect inmates.	41	48	3148
convict	convict_nou	In 1842, it was renamed the Queen's Prison, and later became the Southwark Convict Prison.	75	82	3166
convict	convict_nou	The effect of population density on sexual selection for convict cichlids has been studied.	57	64	3199
convict	convict_nou	It is based on the true story of Margaret Catchpole, an adventuress and convict.	72	79	11794
convict	convict_nou	He also won positive notices for his role in 1998's Out of Sight, playing an untrustworthy banker and ex-convict.	105	112	3157
convict	convict_nou	In 1844 Thomas married Mary Ann Shone who was also the child of a convict.	66	73	3179
convict	convict_nou	These allotments were later transferred to the permanent Convict Hiring Depot, 4 kilometres (2.5 mi) upstream of the town.	57	64	3181
convict	convict_nou	His mother, Isabella, was a convict, sentenced to transportation for theft.	28	35	3191
convict	convict_nou	There has been a surge in interest in convict history and genealogy throughout Australia.	38	45	3186
convict	convict_nou	The end of convict leasing did not mean the end of convict labor, however.	51	58	3144
convict	convict_nou	Port Arthur is a small town and former convict settlement on the Tasman Peninsula, in Tasmania, Australia.	39	46	3216
convict	convict_nou	An ex-convict (George Raft) marries a department-store co-worker (Sylvia Sidney), unaware she's on parole.	6	13	3135
convict	convict_nou	Arkin O'Brien is an ex-convict working as a handyman.	23	30	3131
convict	convict_nou	He ordered a review of the bookkeeping practices and greater accountability to be applied to the state's convict lease system.	105	112	3147
convict	convict_nou	On her second convict voyage to Australia, under Henry Best, she sailed from England on 2 March 1809.	14	21	3146
convict	convict_nou	For instance, convict /ˈkɒnvɪkt/ and convict /kenˈvɪkt/ can be spelled 𐑒𐑪𐑯𐑝𐑦𐑒𐑑 and 𐑒𐑩𐑯𐑝𐑦𐑒𐑑 respectively.	14	21	3197
convict	convict_nou	In 1860 the new town of Newcastle, located around the Convict Hiring Depot, had been surveyed.	54	61	3149
convict	convict_nou	Yatheendran (Keerikkadan Jose), another convict identifies Mahi as Mayavi and Thottappally brothers entrusts Yatheendran to kill Mahi.	40	47	3196
convict	convict_nou	He immediately imposed strict cost-cutting measures, including using convict labour instead of contract labour whenever possible.	69	76	3171
convict	convict_nou	Lichtenstein, Alex Twice the Work of Free Labor: The Political Economy of Convict Labor in the New South.	74	81	3143
convict	convict_nou	"In ""The Convict"", Kevin implies that he is involved in insider trading, but wasn't aware of the legal implications."	8	15	3213
convict	convict_nou	In 2002 an ex-convict was sentenced for triple murder.	14	21	3132
convict	convict_nou	His early activity involved lobbying for increased European immigration, and the widespread anti-convict agitation of 1849.	97	104	3210
convict	convict_nou	"Watermeyer had been an early supporter of the anti-government ""popular party"" since the 1850 Convict Crisis."	93	100	11789
convict	convict_nou	On 10 July 1831, Nunukul warriors at Dunwich killed James Wood, a convict, in retribution for 'injuries suffered from Europeans'.	66	73	11790
convict	convict_nou	The 30,000-seat stadium was built in large part with convict labor, as were many public works projects of that era.	53	60	3187
convict	convict_nou	Amanda began a romantic relationship with Frank Cameron, a convict-turned-FBI-agent who was sent to infiltrate the Cory household.	59	66	3161
convict	convict_nou	This is regarded as an essential part of treatment, as the convict will be gradually re-entering society this way.	59	66	3176
