homograph	wordid	sentence	start	end	orig_idx
deliberate	deliberate_adj	Nothing more than a terribly produced mess of tragic rock-star baiting and deliberate discordance.	75	85	3780
deliberate	deliberate_adj	Some Native American groups in the southeastern portion of North America practised deliberate excarnation in protohistoric times.	83	93	3767
deliberate	deliberate_adj	"Miller found it ""disheartening"" that Sandburg would try such a thing, unaware that this was a deliberate arrangement with Hollywood."	94	104	11862
deliberate	deliberate_adj	He is also known for his slow, deliberate throwing style.	31	41	3783
deliberate	deliberate_adj	"The ruling coined the phrase ""inadvertent and not deliberate actions cannot encompass reckless conduct""."	50	60	3786
deliberate	deliberate_adj	Some crises are caused not only by skewed values and deception but deliberate amorality and illegality.	67	77	3804
deliberate	deliberate_adj	The Squadron saw combat action in Operation Deliberate Force, Operation Deny Flight and Operation Decisive Endeavor.	44	54	11860
deliberate	deliberate_adj	The deliberate introduction of pigs into previously pig-free areas seems to have been common.	4	14	3784
deliberate	deliberate_adj	Operation Deliberate Force: The UN and NATO Campaign in Bosnia, 1995.	10	20	3792
deliberate	deliberate_adj	During a gradual and deliberate increase in reactor power level, the reactor is delayed-supercritical.	21	31	3794
deliberate	deliberate_adj	In these ads, Graham was never identified by name, which Estee Lauder herself frankly admitted was deliberate.	99	109	3817
deliberate	deliberate_adj	She pointed to the Allied use of civilian forced labor, and deliberate starvation of civilians in the occupied territories.	60	70	3833
deliberate	deliberate_adj	"Anderson says, ""I created a deliberate vacuum so all these influences would flood in."	28	38	3810
deliberate	deliberate_adj	The men's relatives considered their killings to be part of a deliberate shoot-to-kill policy by the security forces.	62	72	3831
deliberate	deliberate_adj	The GRENADIERS then launched a deliberate two-pronged night attack supported by artillery on 29 July.	31	41	3773
deliberate	deliberate_adj	Her interpretation often incorporated deliberate farce to express the complexities of life.	38	48	3807
deliberate	deliberate_adj	Whilst indicating the impromptu nature of the landing, this also signifies that science was a deliberate aim from the first.	94	104	3845
deliberate	deliberate_adj	The bridge had endured months of aircraft bombing, direct artillery hits, near misses, and deliberate demolition attempts.	91	101	3838
deliberate	deliberate_adj	Heuristics usually govern automatic, intuitive judgments but can also be used as deliberate mental strategies when working from limited information.	81	91	3779
deliberate	deliberate_adj	For secure facilities, the listener is presumed to be deliberate and may make use of sophisticated technical listening devices.	54	64	3798
deliberate	deliberate_adj	This effectively nullified the efficacy of deliberate disk errors, non-standard track layouts, and related forms of copy prevention.	43	53	3782
deliberate	deliberate_adj	Another actor sometimes said to be a 'scenery chewer' due to his deliberate overacting is Daniel Day-Lewis.	65	75	3824
deliberate	deliberate_adj	Then Ross made a defamatory campaign accusing Grassi of deliberate fraud.	56	66	3830
deliberate	deliberate_adj	Machines resembling Wells' fighting machines are briefly seen attacking London, as a deliberate homage to The War of the Worlds.	85	95	3842
deliberate	deliberate_adj	Deliberate spreading of computer viruses is also illegal in the United States and elsewhere.	0	10	3791
deliberate	deliberate_adj	Whether this was deliberate on his part or just rather poor sub-editing by OUP is debatable.	17	27	3819
deliberate	deliberate_adj	They further accused Fell of deliberate fraud.	29	39	3839
deliberate	deliberate_adj	"This was the result of deliberate experimentation by Dr. Oberon Geiger who becomes the recurring ""bad guy"" of this season."	23	33	3808
deliberate	deliberate_adj	Genocide is the deliberate mass murder of individuals with a shared identity.	16	26	3797
deliberate	deliberate_adj	His disease might have been caused by deliberate radioactive contamination by the Stasi during his imprisonment.	38	48	3841
deliberate	deliberate_adj	The only reason it's worth what it is today is because of the government's deliberate, malignant conduct.	75	85	3828
deliberate	deliberate_adj	Evidence-based medicine is a deliberate effort to acknowledge expert opinion (conventional wisdom) and how it coexists with scientific data.	29	39	3778
deliberate	deliberate_adj	In short, this book is flawless, because all its deficiencies are deliberate products of art.	66	76	3768
deliberate	deliberate_adj	He offers deliberate insults to Daniel Carpenter and offers to fight the young man.	10	20	11859
deliberate	deliberate_adj	"Behavior Cycles--Represents ""deliberate communication activities on the part of an organization to decrease levels of ambiguity""."	29	39	3844
deliberate	deliberate_adj	Dallaeus (Daillé) charged Turrianus with downright forgery of all these canons, and deliberate corruption of the text of Ps.	85	95	3801
deliberate	deliberate_adj	Deny Flight evolved into Operation Deliberate Force, as CVW-8 aircraft led NATO strikes against strategic Bosnian Serb targets in Bosnia-Herzegovina.	35	45	3802
deliberate	deliberate_adj	Sharafyan creates complex, deliberate, ultimately captivating grandeur — artistic director Gil Rose led a terrific, vivid performance.	27	37	3806
deliberate	deliberate_adj	"It wasn't a deliberate dedication to Jim Reeves — it's just worked out that way""."	12	22	3809
deliberate	deliberate_adj	However, the deliberate manipulation of the ball using an emery board is classified as cheating in baseball and cricket.	13	23	3764
