homograph	wordid	sentence	start	end	orig_idx
compress	compress	Satellite relay data logger (SRDL) tags compress data so more information can be transmitted through the Argos satellite.	40	48	2135
compress	compress	ALZip software can compress and extract the EGG file format.	19	27	2087
compress	compress	"Its ""memory"" capability helps compress the joint into its proper shape, encouraging rapid fusion."	30	38	2094
compress	compress	Both methods compress the fuel so that fusion can take place.	13	21	2071
compress	compress	Diesel's idea was to compress the air so tightly that the temperature of the air would exceed that of combustion.	21	29	2133
compress	compress	The musician may freely stretch or compress its rhythm, and often will highly ornament each note.	35	43	2079
compress	compress	They compress gas by utilizing a piston pushed by a crank shaft.	5	13	2055
compress	compress	Along with showing selected files in Finder, it provides the ability to compress or delete files directly within the application.	72	80	2075
compress	compress	Severe cases can compress the trachea and do require treatment.	17	25	2063
compress	compress	Squat is defined as the tendency of rear suspension to compress under acceleration.	55	63	2093
compress	compress	The tube is drawn through a die to compress the powder and maximize heat transmission.	35	43	2104
compress	compress	High pressure is used to deform the fitting and compress the sealant against the inner tubing, creating a leakproof seal.	48	56	2064
compress	compress	Adiabatic efficiency is a measure of a compressor's ability to compress air without adding excess heat to that air.	63	71	2108
compress	compress	This program can compress the disk image using the popular deflate algorithm, as utilized by PKZip and gzip, amongst others.	17	25	2066
compress	compress	By contrast, in a dipolar magnetic field, fluctuations tend to compress the plasma, without energy loss.	63	71	2118
compress	compress	LizardTech's products enable users to compress, manipulate, and distribute high-resolution geospatial data such as aerial, satellite imagery and LiDAR data.	38	46	2116
compress	compress	For example, a dictionary is built from old English texts then is used to compress a book.	74	82	2097
compress	compress	Conversion of radiant energy into mechanical energy to compress the main body.	55	63	2132
compress	compress	The swollen, inflamed muscle may directly compress structures in the same fascial compartment, causing compartment syndrome.	42	50	2081
compress	compress	The first warez group to bring WinPlay3 to attention of a wider audience was Compress Da Audio.	77	85	2114
compress	compress	The energy required to compress water is very much less than that required to compress hydrogen gas.	78	86	2113
compress	compress	An electric motor drives an anvil to compress a tablet at a constant rate.	37	45	11676
