homograph	wordid	sentence	start	end	orig_idx
duplicate	duplicate_adj-nou	The machine, although made in 1886, was a duplicate of one made earlier but taken to Europe by Chichester Bell.	42	51	11937
duplicate	duplicate_adj-nou	This is due to duplicate player profiles existing for the player.	15	24	4477
duplicate	duplicate_adj-nou	Surrogate keys can result in duplicate values in any natural keys.	29	38	4496
duplicate	duplicate_adj-nou	Another duplicate is displayed at The Grammy Museum while as of 2015, Lopez still owns the original gown.	8	17	4503
duplicate	duplicate_adj-nou	The map of preliminary reports does not take into account storm surveys and possible duplicate reports.	85	94	4445
duplicate	duplicate_adj-nou	While Mollo occasionally successfully competed in the major duplicate bridge tournaments, winning four national titles, he preferred rubber bridge.	60	69	4494
duplicate	duplicate_adj-nou	Edmund Warwick later played a robot duplicate of the Doctor in The Chase.	36	45	4448
duplicate	duplicate_adj-nou	It acts by looking for repeated patterns and duplicate messages, and is able to identify known spamming sites and domains.	45	54	4521
duplicate	duplicate_adj-nou	Small Foot and Scooter are able to capture the Turbo duplicate and learn where their friends are being held.	53	62	4453
duplicate	duplicate_adj-nou	The Poverty Island Light was designed to be a near duplicate of the Sturgeon Point Light.	51	60	4529
duplicate	duplicate_adj-nou	The Renegades ambushed Leader-1 and replaced him with his duplicate.	58	67	4522
duplicate	duplicate_adj-nou	The uniqueness of the address on the subnet is tested with the Duplicate Address Detection (DAD) method.	63	72	4531
duplicate	duplicate_adj-nou	Doom faced his duplicate and in the battle, he learned that the duplicate was a false Doom.	15	24	4495
duplicate	duplicate_adj-nou	Duplicate stamps can be sold or traded, so they are an important medium of exchange among collectors.	0	9	4450
duplicate	duplicate_adj-nou	The object of duplicate poker is to win more chips than your opponents sitting in corresponding seats at other tables.	14	23	11933
duplicate	duplicate_adj-nou	Fraud prevention: Does the software have expense fraud detection capabilities, such a duplicate identification?	86	95	4509
duplicate	duplicate_adj-nou	There is also an imperfect duplicate of the Statue of Liberty visible in the background, although unnamed.	27	36	4457
duplicate	duplicate_adj-nou	In this case, if changes are needed, time is wasted hunting for all the duplicate locations.	72	81	4510
duplicate	duplicate_adj-nou	This update thus enabled Google to remove a large amount of mostly computer-generated duplicate content from its index.	86	95	4515
duplicate	duplicate_adj-nou	Examples of repeated and duplicate stories are used to identify the separate sources.	25	34	4475
duplicate	duplicate_adj-nou	It is shot down over their duplicate Atlantis, though not before transmitting data back to Asuras.	27	36	4487
duplicate	duplicate_adj-nou	The decree also covered the topics of duplicate medals and the display, ownership and storage of the insignia.	38	47	4471
duplicate	duplicate_adj-nou	It was assigned to the 2nd Wessex Division, the 2nd Line duplicate of the Wessex Division.	57	66	4470
duplicate	duplicate_adj-nou	He has had a duplicate made and through a series of circumstances gets the duplicate and real one mixed up.	13	22	4458
duplicate	duplicate_adj-nou	In regard to most articles of the Constitution, the document is a word-for-word duplicate of the United States Constitution.	80	89	4516
duplicate	duplicate_adj-nou	Note: Use of the term IVD is best avoided because of its duplicate meanings.	57	66	4491
duplicate	duplicate_adj-nou	To effect the creation of a new object which is a shallow duplicate of y, the feature twin is used.	58	67	4506
duplicate	duplicate_adj-nou	The 8th Battalion, Royal Scots was raised on 2 August 1939 as a 2nd Line duplicate of the 7th/9th Battalion.	73	82	4530
duplicate	duplicate_adj-nou	The 183rd Brigade was part of the 61st Infantry Division (duplicate formation of the 48th (South Midland) Division).	58	67	11942
duplicate	duplicate_adj-nou	Introduction to the Laws of Duplicate Bridge issued by the World Bridge Federation.	28	37	4512
duplicate	duplicate_adj-nou	There are two main categories of scoring: duplicate and rubber scoring.	42	51	4456
duplicate	duplicate_adj-nou	However, Kandinsky had admired the completed design, and Breuer fabricated a duplicate for Kandinsky's personal quarters.	77	86	4520
duplicate	duplicate_adj-nou	Territorial units formed duplicate battalions from August 1914 to May 1915.	25	34	4490
duplicate	duplicate_adj-nou	Many people refer to this film as a duplicate of the 1960 film rather than a remake.	36	45	4464
duplicate	duplicate_adj-nou	The Reconstruction government, having failed to locate the official seal, had a duplicate seal fabricated.	80	89	4534
duplicate	duplicate_adj-nou	Then a robbery happens and Arun (Ajay Devgan) is the robber who is the duplicate of Vishal.	71	80	11936
duplicate	duplicate_adj-nou	The first seal engraved was essentially a duplicate of the Great Seal of the United States.	42	51	11940
duplicate	duplicate_adj-nou	Continuing her interest in competitive duplicate bridge, she achieved gold life master status.	39	48	4478
duplicate	duplicate_adj-nou	Duplicate stamps are those a collector already has and are not required, therefore, to fill a gap in a collection.	0	9	4518
duplicate	duplicate_adj-nou	"The technique he created is called ""Duplicate Rain""."	36	45	4532
duplicate	duplicate_adj-nou	Additionally, Duplicate copies of all live performance recordings will be available at the Martin Luther King, Jr. Memorial Library.	14	23	4484
duplicate	duplicate_adj-nou	Shortly thereafter, his evil or 'other' duplicate arrives seeking pleasure, drink, women, and command.	40	49	11934
duplicate	duplicate_adj-nou	Michigan election law stipulates that if duplicates are found, both the original and duplicate are ruled invalid.	85	94	4474
duplicate	duplicate_adj-nou	An android duplicate named Beta takes Alex's place during his absence.	11	20	4473
duplicate	duplicate_adj-nou	Nerys Hughes played Rhys' mother Brenda Williams, in addition to a duplicate form of the alien Nostrovite.	67	76	4460
duplicate	duplicate_adj-nou	After a few events, a duplicate Titu also comes.	22	31	4499
duplicate	duplicate_adj-nou	The convention was signed in duplicate, in London on 27 February 1884 by Hercules Robinson, S.JP.	29	38	4511
duplicate	duplicate_adj-nou	Likewise, existing pre-war formations (brigades and divisions) formed duplicate 2nd Lines with the same structure as their 1st Line parents.	70	79	4508
duplicate	duplicate_adj-nou	Backup application in particular commonly generate significant portions of duplicate data over time.	75	84	4525
duplicate	duplicate_adj-nou	Functional divergence between the duplicate genes is another possible fate.	34	43	4526
duplicate	duplicate_adj-nou	Certain one-day a week journeys and duplicate services are not operated using vehicles featuring the 'Magic Floor Lift'.	36	45	4461
duplicate	duplicate_adj-nou	Free Duplicate File Finder has been tested and reviewed by major software distributors and reviewing websites.	5	14	4468
duplicate	duplicate_adj-nou	The Tornado Champion ends his experiment with a duplicate Earth and JLA, and decides to continue being a hero.	48	57	4446
duplicate	duplicate_adj-nou	"Alternately, duplicate cards might be issued without the knowledge of their supposed ""owner""."	13	22	4462
duplicate	duplicate_adj-nou	Papillon was the only human duplicate that was stable enough to survive for more than a few seconds.	28	37	4498
duplicate	duplicate_adj-nou	In some implementations, duplicate sections simply merge their properties together, as if they occurred contiguously.	25	34	4483
duplicate	duplicate_adj-nou	Iran has reverse engineered the type from examples acquired before 1979 and currently manufactures duplicate TOW missiles.	99	108	4528
duplicate	duplicate_adj-nou	If the join query is not written correctly, it may return duplicate rows and/or give incorrect answers.	58	67	4517
duplicate	duplicate_vrb	Centralized storage eliminates the need to duplicate files across devices or wait for files to become synchronized.	43	52	11935
duplicate	duplicate_vrb	Harris sought to duplicate the victory at Hamburg, but Berlin proved to be a far more difficult nut to crack.	17	26	4519
duplicate	duplicate_vrb	It would be a long time before a group of women had the resources to duplicate Crittenton efforts.	69	78	4492
