homograph	wordid	sentence	start	end	orig_idx
increment	increment_nou	This requires our increment function be sufficiently well-behaved.	18	27	6019
increment	increment_nou	Tactical Communication Nodes in Increment 2 are the first step to providing a mobile infrastructure on the battlefield.	32	41	6000
increment	increment_nou	"The increment may be regarded as a ""view tax."""	4	13	12109
increment	increment_nou	Contract award for AS Increment 1a is expected in 2011.	22	31	6046
increment	increment_nou	Originally, the Mechanism aims to limit the soaring MTR fare increment by a transparent formulaic approach.	61	70	5998
increment	increment_nou	Reduced viscosity is equal to the ratio of the relative viscosity increment (eta_i) to the mass concentration of the polymer.	66	75	5975
increment	increment_nou	"Mill's advocacy of taxing the ""unearned increment"" won the support of Robert Applegarth, an IWMA delegate."	40	49	5999
increment	increment_nou	In this case, is not measured in years, but rather the time increment between broods.	60	69	6045
increment	increment_nou	The first increment departed shortly after midnight onboard C-130s for San Isidro Air Base.	10	19	6030
increment	increment_nou	The outside is deep green except on the side of increment which is white.	48	57	6029
increment	increment_nou	Tax Increment Financing and Economic Development, Uses, Structures and Impact.	4	13	5982
increment	increment_nou	Increment in bottom eccentric mass boosts the material turn over on the screen surface, maximizing the quantity of under-size-material penetration.	0	9	5984
increment	increment_nou	At each 50-meter increment, the artist records a single frame for one minute.	17	26	5989
increment	increment_nou	Coral Ridge Mall was built in a tax increment financing district.	36	45	6022
increment	increment_nou	OICW Increment 2 was a stand-alone airburst weapon the (XM25).	5	14	5976
increment	increment_nou	To his elation, his speaking role début fetched a ten rupee increment as his salary rose to Rs.45 a month.	61	70	6007
increment	increment_nou	The increment m is normally a finite fraction in whatever number system is used to represent the numbers.	4	13	12105
increment	increment_nou	The LDC curve shows the capacity utilization requirements for each increment of load.	67	76	6017
increment	increment_nou	The plan included $20 million in additional tax increment financing.	48	57	12104
increment	increment_nou	Advanced Training is followed by Increment-Specific Training, which, along with any Kibo training, will be carried out at Tsukuba.	33	42	6014
increment	increment_nou	The Linearization point of an increment operation is when that operation writes the new value in its Register Ri.	30	39	6032
increment	increment_nou	Tax increment financing (TIF) is a way of subsidizing current development based on the expectation of future tax gains.	4	13	6027
increment	increment_nou	The wrinkles of increment are more or less prominent.	16	25	6036
increment	increment_nou	TIF in the state of Maine refers to a program different from tax increment financing in most states.	65	74	6009
increment	increment_nou	There is also a Modify-Increment extension which allows an incrementable attribute value to be incremented by a specified amount.	23	32	5994
increment	increment_nou	Also, a small increment of time may be added for each move made.	14	23	6051
increment	increment_nou	The minimum possible increment of horizontal movement is 1/120.	21	30	6049
