homograph	wordid	sentence	start	end	orig_idx
invalid	invalid_adj	Regarding invalid contracts, there are two subgroups to distinguish: void contracts and voidable contracts.	10	17	6493
invalid	invalid_adj	Afghanistan's loya jirga of 1949 declared the Durand Line invalid, which led to border tensions with Pakistan.	58	65	6478
invalid	invalid_adj	To meet the test, a prima facie invalid measure must complement rather than merely supplement the legislative scheme.	32	39	12156
invalid	invalid_adj	Wampold found this effect size to be invalid because of the internal biases of the study.	37	44	6438
invalid	invalid_adj	The Scottish botanist Robert Brown had described it as Tecoma australis but this name was ruled invalid.	96	103	6437
invalid	invalid_adj	Attorney General John Suthers declared that they would be invalid.	58	65	6453
invalid	invalid_adj	In November 1865, British Columbia issued its own stamps and the unified stamp became invalid.	86	93	6492
invalid	invalid_adj	Turnstiles are used to obstruct invalid access.	32	39	6485
invalid	invalid_adj	"Agassiz consequently renamed the genus Platysaurus, probably from Greek πλατυς (platys - ""broad, flat, broad-shouldered""), creating an invalid junior synonym."	141	148	6501
invalid	invalid_adj	The land claims were eventually deemed invalid by the new Republic of Texas and designated as property of the state.	39	46	6484
invalid	invalid_adj	In October 2015 the European Court of Justice declared the previous framework called the International Safe Harbor Privacy Principles invalid.	134	141	6419
invalid	invalid_adj	The subspecies has, however, been subsequently declared as invalid due to its similarity to mainland species.	59	66	6477
invalid	invalid_adj	Some of the currency became invalid and many people lost their life savings.	28	35	6480
invalid	invalid_adj	The Tuzhilin report did not publicly define invalid clicks and did not describe the operational definitions in detail.	44	51	6483
invalid	invalid_adj	"It was covered by At the Drive-In for Steve Lamacq and released along with their single ""Invalid Litter Dept."""	89	96	12155
invalid	invalid_adj	In the game, if one wished to play online, he or she was linked to a now invalid URL address.	73	80	6422
invalid	invalid_adj	Each day a new code is printed on the wristband, meaning wristbands from previous days become invalid.	94	101	6461
invalid	invalid_adj	Most libraries and booksellers display the book record for an invalid ISBN issued by the publisher.	62	69	6416
invalid	invalid_adj	Clarified her marital situation, her first marriage was invalid because of Ferdinand's irregular status, Antoinette is released.	56	63	6458
invalid	invalid_adj	Justifications have to be provided if an item is deemed invalid.	56	63	12157
