homograph	wordid	sentence	start	end	orig_idx
invert	invert_adj-nou	Hydrolysis of sucrose gives a mixture called invert sugar, which is sweeter and is also a common commercial ingredient.	45	51	6517
invert	invert_adj-nou	The trick was adapted from the Fakie 360 invert, which Phillips credited to Shawn Peddie.	41	47	6584
invert	invert_adj-nou	Most commercial glucose occurs as a component of invert sugar, a roughly 1:1 mixture of glucose and fructose.	49	55	6555
invert	invert_adj-nou	An inverted character is marked with a set invert bit.	43	49	6528
invert	invert_adj-nou	Sucrose is simply hydrolyzed into an invert sugar syrup, which contains about 50% fructose.	37	43	6535
invert	invert_adj-nou	The application includes an invert colors option, and a crop-selected-area function.	28	34	6518
invert	invert_adj-nou	This is because the invert line contributes some transitions and the distribution of the Hamming distances is not uniform.	20	26	6546
invert	invert_adj-nou	The first duplicative transposition occurred about 1.2mya with a second larger genomic sequence invert occurring 880,000ya.	96	102	6561
invert	invert_adj-nou	"Another common offense is known as the ""invert"", and is more commonly used at the college level."	40	46	6577
invert	invert_adj-nou	Inverted sugar is therefore valued by bakers, who refer to the syrup as invert syrup.	72	78	6522
invert	invert_adj-nou	First the base, or invert, was poured.	19	25	12171
invert	invert_adj-nou	"However, an invert error occurred during production, showing the head ""upside down."""	12	18	6575
invert	invert_adj-nou	Legrandin is now an invert, but is no longer a snob.	20	26	6545
invert	invert_adj-nou	In contrast to bitters, they have a higher sugar content, expressed as invert sugar.	71	77	6552
invert	invert_adj-nou	The CIA invert is a one-dollar value postage stamp error issued by the United States Postal Service.	8	14	6559
invert	invert_adj-nou	Commercially, invert sugar is prepared as a syrup of about 70% soluble solids concentration.	14	20	6549
invert	invert_adj-nou	Each of these subbuses can then be coded independently with its own invert signal.	68	74	6521
invert	invert_adj-nou	After a box split and locking solo by Hok, Victor Kim performed a hollowback into an invert.	85	91	6534
invert	invert_adj-nou	The starch content of the tiger nut tubers decreases and the reducing sugar (invert sugar) content increases during storage.	77	83	6519
invert	invert_adj-nou	The waterproof membrane was sprayed onto the primary lining and the pre-cast invert and side section installed.	77	83	6573
invert	invert_adj-nou	He sees Charlus exchanging knowing looks with the diplomat Vaugobert, a fellow invert.	79	85	12170
invert	invert_adj-nou	Because fructose is sweeter than either glucose or sucrose, invert sugar is sweeter than white sugar.	60	66	6529
invert	invert_adj-nou	The video invert parallel attribute is also usable in this mode.	10	16	6520
invert	invert_adj-nou	Golden syrup is a syrup of approximately 56% invert syrup, 44% sucrose.	45	51	12164
invert	invert_adj-nou	For example a 64-bit bus could be partitioned into eight 8-bit subbuses with a total of 8 added invert signals.	96	102	6551
invert	invert_vrb	Kokolo aimed to invert the negative connotation of the term through the positivity in their music.	16	22	6592
invert	invert_vrb	Reversing the magnetizing field can actually invert the signature.	45	51	6508
invert	invert_vrb	"Stabilized or ""soft"" nucleophiles invert the stereochemistry of the π-allyl complex."	34	40	12172
invert	invert_vrb	"Note that, by this definition, the function must be ""hard to invert"" in the average-case, rather than worst-case sense."	61	67	6510
invert	invert_vrb	This offense is structurally the same as a 2-3-1, but the midfielders and attackmen switch, or invert their positions.	95	101	6568
invert	invert_vrb	However, DPPs have demonstrated the additional capability to invert this recruitment order.	61	67	6553
invert	invert_vrb	Finally, one can invert the view, switching from functions of orders to orders of functions.	17	23	6544
invert	invert_vrb	Some texts invert the existing nuns in the Torah text and don't add inverted nuns before and after it.	11	17	12167
invert	invert_vrb	The public key is the composition which is by assumption hard to invert without the knowledge of the trapdoor.	65	71	6582
invert	invert_vrb	She found that actors typically add, drop or invert single words.	45	51	6578
invert	invert_vrb	Next, invert the slide/coverslip stack and remove the microscope slide from gel.	6	12	6574
invert	invert_vrb	Soon after, id Software released Quake, which introduced the invert feature as users now know it.	61	67	6525
invert	invert_vrb	Alternatively, the film is processed to invert the negative image, yielding positive transparencies.	40	46	6505
invert	invert_vrb	Image restoration aims to model the degradation process and then invert it, obtaining the new image after solving.	65	71	6538
invert	invert_vrb	The proof roughly goes as below:Invert with respect to the incircle of triangle ABC.	32	38	6580
invert	invert_vrb	Unlike most pendulum rides, the Ranger is reliant primarily on the motors to invert, as opposed to momentum.	77	83	6576
invert	invert_vrb	These combine proper rotations with reflections (which invert orientation).	55	61	12168
invert	invert_vrb	Invert the images to create four negatives.	0	6	6560
invert	invert_vrb	Many people with visual impairments prefer to invert the colors, typically turning text from black-on-white to white-on-black.	46	52	6514
invert	invert_vrb	The next step is to invert each of these separations.	20	26	6564
invert	invert_vrb	"On this original, I attempted to invert the ""tragic"" and ""magic"" or was I just tired?"	33	39	12165
invert	invert_vrb	During the AXIS storyline, the Red Skull and Scarlet Witch accidentally morally invert various heroes and villains.	80	86	6506
invert	invert_vrb	ANTIC includes additional register controls over character display that permit it to invert (flip upside down) the character matrix.	85	91	6541
invert	invert_vrb	Then to perform, two's complement theory says to invert each bit with a NOT gate then add one.	49	55	6531
invert	invert_vrb	We start with an example to invert for earth parameter values from temperature depth distribution in a given earth region.	28	34	6511
invert	invert_vrb	Reflective prisms are used to reflect light, in order to flip, invert, rotate, deviate or displace the light beam.	63	69	6556
invert	invert_vrb	In certain materials the topological invariant can be changed when certain bulk energy bands invert due to strong spin-orbital coupling.	93	99	6540
invert	invert_vrb	There are more complex kinds of inverter circuit that more accurately invert impedances.	70	76	6567
invert	invert_vrb	The eigenvectors are preserved, and one can solve the shift-and-invert problem by an iterative solver, e.g., the power iteration.	64	70	6562
invert	invert_vrb	It is also possible for the subject to invert with a negative contraction (can't, isn't, etc.	39	45	6572
invert	invert_vrb	The work entitled Die for You was the first step in a progression of images and environments that invert perspective.	98	104	6513
invert	invert_vrb	Weak one-way function can be defined similarly except that the probability that every adversarial fails to invert f is noticeable.	107	113	6565
invert	invert_vrb	They function to invert the effects of other molecules.	17	23	6589
invert	invert_vrb	Monte Carlo simulations invert this approach, solving deterministic problems using a probabilistic analog (see Simulated annealing).	24	30	6524
invert	invert_vrb	In 1860, Marcellin Berthelot isolated invertase and showed that succinic acid did not invert sucrose.	86	92	6570
invert	invert_vrb	It is tempting to obtain data for g¹(q;τ) and attempt to invert the above to extract G(Γ).	59	65	12163
invert	invert_vrb	In the question, these two elements change places (invert).	51	57	6547
invert	invert_vrb	"The more polite ""invert"" appears as well."	17	23	6515
invert	invert_vrb	In some levels the player can invert the gravity by himself.	30	36	6526
invert	invert_vrb	See below for alternative conventions which may apparently or actually invert the sense of the rotation produced by these matrices.	71	77	6542
invert	invert_vrb	Any disk change with Amiga formatted disks will invert this behaviour.	48	54	6537
invert	invert_vrb	First notice thatNow multiply the matrix we wish to invert by its alleged inverse:which verifies that it is the inverse.	52	58	6550
invert	invert_vrb	An elliptical beam will invert its ellipticity ratio as it propagates from the far field to the waist.	24	30	6558
invert	invert_vrb	However, these days it is not uncommon for teams to invert the colours.	52	58	6585
invert	invert_vrb	"The board of directors induce Nelson to partake in an experiment to ""re-invert"" him."	72	78	6563
invert	invert_vrb	"Some songs such as ""Invert the Inverted Cross"" utilise double-bass drum work to drive the song."	20	26	6512
invert	invert_vrb	Over a period of hours, a pathologic Q wave may appear and the T wave will invert.	75	81	6588
invert	invert_vrb	In order to forge a message Eve would have to invert the one-way function.	46	52	6527
invert	invert_vrb	Honey is a mixture (principally) of glucose and fructose, giving it similar properties to invert syrup.	90	96	6593
invert	invert_vrb	Some electronic musical instruments can invert the ADSR envelope, reversing the behavior of the normal ADSR envelope.	40	46	12169
invert	invert_vrb	"The knot will invert, ""much the same as a mitten is turned inside out."""	14	20	6586
invert	invert_vrb	They showed how to enhance, suppress and invert the convection modes.	41	47	6583
invert	invert_vrb	Intuitively one-way functions are functions that are easy to compute and hard to invert.	81	87	6554
invert	invert_vrb	Negating a two's complement number is simple: Invert all the bits and add one to the result.	46	52	6569
